mut_pos	s_d	w_d	s_fx	w_fx
9.94059e+06	0.565051	0.476481	3.7086	2.87808
5.66748e+07	0.575968	0.962884	2.6397	4.02628
6.22139e+07	0.931006	0.452843	0.460985	0.347544
5.15384e+07	0.559098	0.656275	0.167491	0.0860146
1.32301e+07	0.282005	0.770891	4.83585	3.47075
6.62387e+07	0.547464	0.931386	0.232047	0.272346
2.96158e+06	0.950471	0.720882	11.3961	17.0758
4.08549e+07	0.382591	0.995815	1.04174	1.08965
7.18307e+06	0.844184	0.474946	1.09829	1.09533
1.14949e+07	0.849748	0.264684	1.95725	1.97772
3.48573e+07	0.643771	0.480103	0.551708	0.855571
6.69269e+07	0.719167	0.518315	1.01604	0.750784
2.56125e+07	0.594167	0.635722	0.611525	0.427545
6.68014e+07	0.38905	0.656832	0.429223	0.180453
6.63222e+07	0.922596	0.936913	1.66261	1.67299
2.67949e+07	0.876494	0.235472	2.1657	2.41729
6.35136e+07	0.701084	0.90359	2.75584	2.11009
4.08901e+07	0.427461	0.623218	2.45499	2.87907
3.45308e+07	0.416639	0.677808	0.784933	0.608846
5.60836e+06	0.847621	0.93886	1.99818	1.81546
3.44475e+07	0.279568	0.89687	8.25001	9.72704
4.82733e+07	0.844476	0.458299	0.170583	0.229247
6.58593e+07	0.904869	0.910407	1.20547	0.879847
4.85628e+07	0.143739	0.933144	1.18019	1.95968
4.7441e+07	0.957705	0.361311	0.56176	0.538822
4.35445e+06	0.322138	0.945659	0.498543	0.371714
1.04734e+07	0.996987	0.268779	2.16039	2.31809
1.13447e+07	0.934751	0.316798	0.403427	0.466106
5.6165e+07	0.741347	0.529685	1.38495	1.55303
3.25866e+07	0.245343	0.831847	3.78106	4.05591
9.45477e+06	0.997387	0.138944	0.716026	0.813749
4.82365e+06	0.946091	0.688642	2.74058	1.90522
5.98092e+07	0.542154	0.553747	1.47141	1.73016
6.46109e+07	0.606042	0.93104	1.29655	1.2398
1.78593e+06	0.897981	0.566702	1.66101	0.695937
4.28871e+07	0.539614	0.739604	1.60356	1.9128
1.96714e+07	0.922313	0.593096	1.79096	1.47833
3.85844e+07	0.661914	0.511109	2.07706	1.85708
1.42117e+07	0.363989	0.88441	0.248201	0.261916
5.64161e+07	0.45643	0.672972	0.857009	2.42291
3.74286e+07	0.75033	0.821253	2.47162	1.83404
4.22398e+07	0.54672	0.789998	0.468426	0.165968
4.10357e+07	0.791124	0.571272	4.39695	3.60395
1.08286e+07	0.630456	0.788532	0.808295	1.71523
5.48937e+07	0.562246	0.596462	0.927062	1.37784
4.85232e+07	0.826502	0.704311	0.310592	0.428656
5.19909e+07	0.653509	0.408594	1.80115	0.967804
3.92688e+07	0.896641	0.906662	1.2383	1.86457
9.51134e+06	0.720643	0.719272	0.743366	1.1318
3.64575e+07	0.927658	0.991567	0.744473	1.22391
5.40118e+07	0.88	0.320295	0.169637	0.187938
5.45735e+07	0.569456	0.476454	0.192497	0.311657
4.94514e+07	0.902365	0.519744	1.78221	1.89185
5.09961e+07	0.550447	0.610017	1.23222	2.58019
1.45363e+07	0.143118	0.901114	0.508294	0.755077
2.53764e+07	0.480371	0.804653	0.183136	0.194014
2.55442e+07	0.423933	0.938711	0.457932	0.311308
1.74162e+07	0.889335	0.288517	2.65753	2.79932
5.0866e+07	0.746128	0.586068	0.743151	0.705732
2.57481e+07	0.675102	0.695504	0.493445	0.618895
6.32196e+07	0.954228	0.641474	3.09448	4.26281
1.95755e+07	0.52082	0.973531	0.761428	0.470864
2.76548e+07	0.852928	0.791428	1.15967	0.514498
2.93769e+07	0.8641	0.189062	1.67435	3.77663
2.01444e+06	0.853191	0.410369	0.871848	0.556753
4.88274e+07	0.410945	0.969634	1.75533	1.83691
4.26559e+07	0.424432	0.842891	1.30479	2.02431
2.08179e+07	0.921289	0.153902	1.63303	0.913194
6.23224e+07	0.804788	0.900051	0.181818	0.185449
2.08496e+07	0.813668	0.746368	3.24028	6.68169
1.66982e+07	0.837143	0.274532	4.89803	3.30975
6.0228e+07	0.937703	0.818685	0.604776	0.78737
9.54778e+06	0.65941	0.953404	1.33726	1.22936
1.86305e+07	0.644691	0.455988	0.429928	0.308396
6.82743e+07	0.954299	0.626168	2.25092	2.16814
5.63574e+07	0.488189	0.787249	2.55315	2.69947
1.70837e+07	0.740968	0.385751	3.57556	3.32244
2.12575e+07	0.370982	0.875976	0.836981	0.845911
450005.0	0.571395	0.927858	3.54779	2.85423
1.29356e+07	0.707802	0.534732	3.08306	2.29613
2.42336e+07	0.322435	0.800503	0.414005	0.545923
6.67442e+07	0.908199	0.238949	1.388	1.65303
2.26854e+07	0.963609	0.213645	0.992643	0.737369
5.46889e+07	0.869814	0.91751	3.01125	4.22936
3.93266e+07	0.790389	0.217899	1.89496	1.84022
6.81368e+06	0.962759	0.205383	0.517271	0.330373
2.67832e+07	0.233631	0.90291	0.68132	0.706586
4.33186e+07	0.922587	0.801017	0.563723	0.83883
1.49489e+07	0.318353	0.975677	5.18862	2.60851
5.95727e+07	0.545934	0.548208	0.601876	1.11077
2.79405e+07	0.415817	0.915207	0.505844	0.282797
2.55453e+07	0.813844	0.847533	0.77487	1.95707
6.76171e+07	0.885981	0.13834	4.02233	6.87721
4.54953e+07	0.884782	0.149405	1.27833	0.919466
1.94895e+07	0.527736	0.590459	0.238956	0.280503
5.71097e+07	0.344034	0.927245	0.65321	1.2806
3.88318e+07	0.51846	0.880156	0.347493	0.3242
3.71972e+07	0.317428	0.869668	0.127256	0.226782
3.41581e+07	0.763655	0.593616	0.422076	0.278261
1.11155e+07	0.831041	0.779899	1.6973	1.62899
3.69597e+07	0.287908	0.836382	2.30552	1.75293
1.26054e+07	0.953058	0.869824	0.735258	1.07993
4.15835e+07	0.401161	0.799541	2.05443	2.35414
3.43999e+07	0.503477	0.987441	1.37887	1.59449
5.63883e+07	0.704105	0.83132	0.516929	0.716209
3.64508e+07	0.671608	0.611022	0.894404	0.363272
1.43109e+07	0.503138	0.580115	2.94259	1.91682
3.451e+06	0.593026	0.473737	0.428565	0.506941
1.09491e+07	0.266061	0.938598	0.734669	1.16852
1.54663e+07	0.916308	0.369292	0.233939	0.336437
1.45831e+07	0.576888	0.726099	4.01386	3.53294
2.31376e+07	0.0994985	0.937084	0.790954	0.455075
2.41696e+07	0.481498	0.785185	0.562921	1.62045
1.12228e+07	0.797564	0.28075	3.00693	3.04439
3.43955e+07	0.329207	0.755575	1.53403	1.35435
5.97593e+07	0.937414	0.604194	5.72326	2.03115
5.25493e+07	0.822036	0.242363	7.24758	3.81694
6.2408e+07	0.767099	0.929563	0.304203	0.229349
5.95764e+07	0.745969	0.329782	12.1824	7.45563
8.95964e+06	0.91514	0.410034	6.94987	4.18429
9.45818e+06	0.752695	0.941555	0.217029	0.296972
3.59879e+07	0.497749	0.569499	0.986354	1.54893
2.37931e+06	0.882116	0.473951	2.30646	1.61645
8.71889e+06	0.89319	0.508733	1.09957	1.32751
1.94145e+07	0.490727	0.690466	1.61879	0.950872
6.31215e+07	0.913459	0.876347	4.81498	4.34584
1.0181e+07	0.991052	0.14324	1.94054	2.80772
