mut_pos	s_d	w_d	s_fx	w_fx
1.62492e+07	0.836787	0.328847	1.56451	2.51544
6.32541e+07	0.97938	0.953076	1.75508	1.75075
5.58095e+06	0.700449	0.37144	1.00105	1.24141
4.82881e+07	0.837853	0.799997	5.22118	4.63117
9.73181e+06	0.407465	0.944308	1.3322	1.46173
5.48791e+07	0.68194	0.918069	0.957187	0.820185
5.72179e+07	0.907881	0.406411	0.737474	1.64792
189547.0	0.561789	0.90848	1.11596	0.790234
2.28284e+06	0.97591	0.493651	0.733309	0.524377
3.82083e+07	0.212881	0.954799	1.02352	0.930706
2.31213e+07	0.592822	0.619008	0.738114	1.28591
5.03521e+07	0.593066	0.639055	0.875693	1.37265
1.57614e+07	0.498367	0.506223	1.74205	0.56551
2.86824e+06	0.973848	0.328785	1.78923	2.57574
4.78346e+07	0.647225	0.709739	0.67257	0.624184
3.49254e+07	0.420025	0.940854	1.13572	2.27323
2.34647e+07	0.646177	0.897697	1.4182	1.46955
4.58137e+07	0.531925	0.95691	0.375094	0.289383
6.6479e+07	0.591958	0.827173	0.316218	0.349937
5.91774e+07	0.876176	0.89086	0.738855	0.668279
5.74335e+07	0.874069	0.860544	0.534218	0.391278
6.22714e+07	0.741553	0.322775	0.396706	0.250381
4.45483e+07	0.896389	0.324562	1.20246	1.37139
3.71706e+07	0.748145	0.835062	0.267051	0.1962
1.59897e+07	0.417218	0.715417	0.306753	0.480438
2.43969e+07	0.737775	0.7501	0.633616	0.268688
4.40043e+07	0.950554	0.653018	0.869021	0.743766
1.35889e+07	0.578056	0.766706	0.975262	0.513766
5.71697e+07	0.867801	0.884537	1.08273	1.12466
1.31839e+07	0.836133	0.198712	2.30224	2.08376
6.25484e+07	0.57283	0.946331	0.939981	1.00645
1.88865e+07	0.905372	0.764153	2.24298	3.96694
5.43885e+07	0.890344	0.909068	0.749082	1.15012
2.46434e+06	0.482471	0.965019	2.26213	3.08668
4.99076e+07	0.576431	0.855396	2.54664	1.03478
2.59437e+07	0.961564	0.0929475	1.35282	0.532072
3.3421e+07	0.717844	0.48618	1.08468	1.07209
1.30626e+07	0.233021	0.942669	0.888578	2.12961
3.83297e+07	0.943017	0.285048	1.08731	0.593125
2.60061e+07	0.927754	0.518874	1.72559	1.2194
4.37854e+07	0.702615	0.599125	0.651536	0.562195
1.60097e+07	0.855401	0.64908	0.353067	0.120774
5.91151e+07	0.793131	0.358009	1.36553	1.25144
1.26871e+07	0.996498	0.681175	0.692007	0.480495
5.75184e+07	0.203123	0.941057	1.62337	1.38973
5.81398e+06	0.864589	0.501047	0.90725	1.05395
5.73996e+07	0.729472	0.860769	0.920925	2.45714
5.13257e+06	0.725728	0.864619	0.702763	1.45548
6.68635e+07	0.956276	0.912137	0.303218	0.200579
1.21354e+07	0.118015	0.947528	1.19507	1.00568
6.70428e+06	0.380573	0.799594	0.194912	0.240381
1.98356e+07	0.382671	0.947235	1.48499	0.778118
4.74255e+07	0.206134	0.83965	0.070993	0.0733058
6.60964e+06	0.299082	0.751075	0.623252	0.540232
1.98193e+07	0.914159	0.261036	1.06174	1.17715
4.24114e+07	0.433294	0.754103	2.24414	2.10091
4.18656e+06	0.660248	0.878396	0.522427	0.62891
3.78748e+07	0.712726	0.419205	6.55697	3.62831
4.11719e+07	0.55832	0.863474	1.01649	0.844944
2.37743e+06	0.776729	0.632453	0.158415	0.184757
4.98051e+07	0.112651	0.929737	6.76697	9.84948
4.33704e+06	0.168263	0.898667	0.542493	1.03688
1.37951e+07	0.590739	0.513928	1.54265	1.01582
1.46903e+07	0.728754	0.330755	0.987688	0.454196
5.50831e+07	0.32095	0.907277	0.446508	0.765129
9.60201e+06	0.806885	0.715202	0.328982	0.688022
