mut_pos	s_d	w_d	s_fx	w_fx
5.62306e+06	0.834264	0.757153	0.261645	0.150816
6.03781e+07	0.551734	0.940531	3.63465	3.78825
4.42091e+07	0.875947	0.368057	0.399558	0.482672
6.64034e+07	0.205013	0.909805	1.95456	1.5917
5.53071e+07	0.635604	0.724676	0.286254	0.341507
4.99908e+06	0.792545	0.641444	1.16999	0.891555
5.39986e+07	0.812689	0.71739	1.17394	0.756725
2.71331e+07	0.876749	0.264054	0.466255	0.54791
1.168e+07	0.814208	0.544551	1.19854	0.767326
2.08876e+07	0.745693	0.835987	0.229903	0.328433
5.25178e+07	0.781834	0.87148	2.61699	2.5741
5.28026e+07	0.135574	0.868736	0.266073	0.469953
2.75389e+07	0.144846	0.918551	1.11586	0.698842
8.89018e+06	0.199619	0.962837	2.22852	1.09742
2.88369e+06	0.804098	0.888948	0.46915	0.39187
4.75568e+07	0.528163	0.98333	4.11952	7.17442
6.37249e+07	0.983262	0.111141	1.80105	3.32849
6.50816e+07	0.483952	0.811875	1.21921	0.875583
1.38614e+07	0.956774	0.436431	3.44444	3.69923
2.01764e+07	0.544466	0.871568	2.96391	2.53031
9.87041e+06	0.923897	0.373132	2.04991	4.09056
5.28185e+07	0.951371	0.618384	1.11484	1.33479
3.13327e+06	0.370438	0.949504	0.787947	1.31393
2.32314e+07	0.801202	0.366792	0.706864	0.657374
4.71106e+07	0.318753	0.892246	4.89508	4.77112
6.93778e+06	0.263331	0.917745	6.19523	2.87416
1.23065e+07	0.884503	0.638927	1.98593	0.882286
4.75131e+07	0.234087	0.962488	0.769546	0.985039
3.41239e+07	0.750354	0.634332	1.38592	0.990352
6.42989e+07	0.12825	0.930547	0.799413	0.740378
5.3231e+07	0.606792	0.797029	1.07939	0.667914
5.4372e+07	0.723409	0.920606	4.8809	2.64986
5.94126e+06	0.620174	0.492597	0.434999	0.177301
1.53008e+07	0.950281	0.842248	0.879947	0.744131
6.07049e+07	0.745733	0.565841	0.976436	1.01754
1.54031e+07	0.712814	0.759814	0.110745	0.148875
2.33607e+07	0.875885	0.623981	2.43443	1.30631
1.35296e+06	0.835644	0.954822	0.26201	0.474347
2.76297e+07	0.22252	0.813509	0.424199	0.707656
3.22071e+07	0.616566	0.890129	0.797186	0.585716
5.99036e+07	0.446219	0.861586	0.801292	1.0115
6.66881e+07	0.801885	0.92141	1.06012	0.396152
2.19204e+07	0.746683	0.871859	0.792739	1.03257
2.69406e+07	0.677613	0.682174	0.916694	2.26439
4.35946e+07	0.901139	0.717977	1.9106	1.70258
2.04831e+07	0.913429	0.926488	1.00516	0.871365
1.77856e+07	0.991649	0.17652	1.03187	1.07144
1.62116e+07	0.972657	0.912767	0.636978	0.504865
2.55557e+07	0.984816	0.842366	1.7265	2.69857
519864.0	0.450856	0.665526	13.6284	8.27956
4.36776e+07	0.970894	0.120904	1.73822	0.808203
5.29316e+07	0.64398	0.615271	2.72825	2.05993
6.86537e+07	0.349651	0.998806	1.40793	0.962221
2.0348e+07	0.443453	0.7698	0.118125	0.0625913
1.98741e+07	0.984161	0.935112	0.31987	0.48732
2.28536e+07	0.770163	0.927048	1.28024	1.67584
4.29529e+07	0.169354	0.895188	11.0247	16.1436
918125.0	0.957319	0.28484	3.83331	4.94058
2.7068e+07	0.484751	0.619191	1.56317	1.83418
3.51167e+07	0.912158	0.894334	1.58592	1.90868
3.50004e+07	0.972156	0.843424	1.15556	0.560471
9.63605e+06	0.779871	0.751075	0.257992	0.127262
1.91315e+07	0.684537	0.664982	0.474551	0.804645
4.0402e+07	0.84654	0.408627	1.77556	1.01481
4.68252e+07	0.916885	0.512984	0.777007	1.18407
1.7373e+07	0.970454	0.620048	1.67698	1.01101
6.32003e+07	0.971216	0.0575711	0.42809	0.425171
4.38303e+07	0.402042	0.870165	0.454118	0.502746
7.9532e+06	0.506879	0.564298	1.18126	0.587823
5.4202e+06	0.738002	0.892091	0.780745	1.86749
5.96909e+06	0.871209	0.449719	5.19168	2.55118
1.14632e+07	0.593238	0.564575	0.49691	0.245877
1.02812e+07	0.62064	0.641	2.67408	1.38398
3.40958e+07	0.592289	0.482661	2.49336	2.83177
4.34104e+07	0.784301	0.73317	0.716281	0.621978
6.21043e+07	0.954089	0.129566	1.46506	1.08093
4.31328e+06	0.950858	0.917986	0.422781	0.35983
3.12486e+07	0.666012	0.485153	1.42271	1.26551
4.62238e+07	0.914722	0.45243	0.489912	0.473922
5.12283e+07	0.671314	0.371994	0.500385	0.689487
2.04141e+07	0.856931	0.636308	0.968787	1.54615
4.02869e+07	0.855428	0.958095	5.7649	5.0424
3.93601e+07	0.217474	0.942349	0.442624	0.45777
5.71408e+07	0.415006	0.723366	1.03701	1.35727
4.99131e+07	0.392692	0.728019	2.73426	1.35146
6.01803e+07	0.71283	0.320041	0.306184	0.254574
4.21672e+07	0.83433	0.829	0.49771	0.402919
3.20912e+07	0.23388	0.805245	0.376037	0.494915
1.33875e+07	0.836793	0.969836	0.241677	0.640525
5.03842e+07	0.179058	0.904486	9.06636	10.623
6.02316e+07	0.761185	0.429654	5.02988	3.6638
2.765e+07	0.231601	0.993654	11.4207	13.3849
4.29316e+07	0.555819	0.751328	0.765561	1.03291
2.95973e+07	0.659267	0.79281	1.83413	1.13679
2.56327e+07	0.492965	0.580485	1.52163	1.77484
1.15137e+07	0.781667	0.597708	1.85324	1.53734
3.92946e+07	0.350168	0.792331	3.56409	2.16108
6.74895e+06	0.676684	0.511108	0.325067	0.425256
2.31538e+07	0.927682	0.487222	1.94488	1.97144
3.92064e+07	0.646988	0.657807	0.70634	0.949817
6.16755e+07	0.619592	0.88189	0.728362	1.0427
4.45413e+07	0.905783	0.257152	0.823652	0.728319
4.09521e+07	0.387806	0.663213	4.06193	4.0812
1.06703e+06	0.660435	0.633134	1.38199	1.12481
5.2099e+07	0.122898	0.912635	0.71655	0.963517
5.21038e+07	0.702142	0.336716	2.12516	1.06875
5.766e+07	0.693654	0.7558	1.7119	1.6048
3.57259e+07	0.290961	0.746052	1.80084	1.19075
1.93778e+07	0.539723	0.89106	0.453435	0.512339
4.07138e+07	0.821247	0.699215	1.21037	0.747652
2.45074e+07	0.466294	0.932275	1.04209	1.9897
6.79805e+07	0.969515	0.991375	0.804445	0.920059
5.59401e+07	0.898545	0.9757	0.330684	0.275497
4.18703e+07	0.405121	0.656243	2.10539	1.94102
2.20992e+07	0.412595	0.915457	2.96381	1.79444
4.93142e+07	0.928066	0.71344	0.157998	0.239544
7.94162e+06	0.430006	0.703239	0.373148	0.210346
2.84619e+07	0.445349	0.795831	1.11878	2.39063
5.4639e+07	0.99906	0.229444	1.81462	2.25809
4.83551e+07	0.62059	0.660396	0.738261	0.427734
6.60089e+07	0.738276	0.578013	0.712884	0.879781
1.68115e+07	0.732929	0.931855	1.21757	1.47206
2.77632e+07	0.811332	0.831807	3.44826	2.65134
5.0625e+07	0.700299	0.846357	0.558653	0.988134
751338.0	0.444218	0.911164	0.907741	1.04529
1.8638e+07	0.327478	0.758091	2.17103	1.82269
5.49198e+07	0.453022	0.963279	0.353537	0.442768
