mut_pos	s_d	w_d	s_fx	w_fx
4.44932e+07	0.896405	0.983746	2.55075	5.2828
4.93196e+07	0.881208	0.678441	1.09522	1.7001
3.22958e+06	0.774226	0.386986	0.158263	0.340371
3.99895e+07	0.914966	0.848144	2.72179	1.95828
6.83303e+07	0.470488	0.641318	0.450032	0.938664
5.61866e+06	0.84295	0.60122	1.07972	0.496246
1.10461e+07	0.0601003	0.94397	7.51854	6.80438
1.87332e+07	0.732959	0.427401	0.444416	0.369973
6.36812e+07	0.746868	0.557839	2.84076	3.48277
5.56123e+07	0.931136	0.549514	2.5067	1.71865
6.06054e+07	0.344785	0.946892	0.108626	0.124527
6.14186e+06	0.249558	0.831593	3.12908	2.31269
5.10159e+07	0.795635	0.75434	0.319897	0.735737
5.48347e+07	0.634849	0.87579	0.464674	0.534997
1.66926e+07	0.955757	0.967043	0.476216	0.260508
2.59241e+07	0.372969	0.764442	9.16134	4.05125
4.29416e+07	0.771163	0.472355	0.310049	0.266514
5.58613e+07	0.966896	0.362412	5.26079	5.40384
2.75842e+07	0.622581	0.814137	4.19198	2.71841
5.38366e+07	0.672194	0.770357	1.30926	0.766797
3.6436e+07	0.445922	0.931756	0.357672	0.544966
9.86445e+06	0.559204	0.470261	1.86618	2.7242
4.56655e+07	0.87852	0.955675	0.810692	1.57504
2.08318e+07	0.798068	0.626001	0.127631	0.116092
1.29778e+07	0.95891	0.790215	0.229748	0.349447
2.8904e+07	0.439327	0.893176	0.280967	0.197917
2.18312e+06	0.803511	0.967965	1.74151	1.91622
3.36002e+07	0.870004	0.292361	1.47672	1.19538
3.17017e+07	0.840168	0.71741	0.562605	0.498838
6.77334e+07	0.515793	0.973986	0.544737	0.633742
6.36892e+07	0.355529	0.680861	1.78255	3.34492
4.42709e+07	0.277197	0.954088	0.618877	0.417243
7.04319e+06	0.869939	0.940647	0.428369	0.488965
235465.0	0.610998	0.552224	1.44242	2.93334
1.32626e+07	0.546446	0.963406	2.34066	1.53144
4.35004e+07	0.50431	0.717189	2.60261	3.27366
2.44367e+07	0.958406	0.796339	0.42038	0.86219
