mut_pos	s_d	w_d	s_fx	w_fx
1.86019e+07	0.428834	0.589361	1.27272	1.58574
4.20939e+07	0.765213	0.26231	0.980835	0.999283
1.09107e+07	0.82384	0.905342	4.79128	6.16373
3.56894e+07	0.837399	0.644401	0.951354	1.35763
3.4603e+07	0.132892	0.994495	3.98765	1.9667
4.83287e+07	0.657658	0.568179	0.989242	1.05117
6.29829e+07	0.249932	0.897477	4.64251	5.70207
4.16653e+07	0.402541	0.789231	0.176867	0.197309
6.86208e+07	0.512358	0.836035	2.9751	1.34568
2.6251e+07	0.745706	0.777788	0.418972	0.711272
5.4241e+06	0.796552	0.667506	0.0886701	0.121453
6.21141e+06	0.429263	0.962747	4.61621	5.18547
1.28478e+06	0.964683	0.427784	3.70399	4.03709
6.18918e+07	0.655462	0.725048	0.142462	0.127011
2.36819e+07	0.145302	0.980646	0.0773396	0.138284
3.14368e+07	0.405825	0.856455	1.42716	1.47587
4.96533e+07	0.835651	0.641796	2.24439	3.02555
3.23663e+07	0.840627	0.890729	0.509394	0.528744
6.01755e+07	0.797795	0.828451	1.33725	0.500195
2.21509e+07	0.692735	0.589521	2.37096	2.11764
4.08843e+07	0.55064	0.860357	1.39282	2.98034
4.06613e+07	0.660333	0.874099	0.306785	0.252907
8.3057e+06	0.708142	0.685194	0.535465	0.440949
2.64656e+07	0.812612	0.735353	1.30547	0.924141
9.83858e+06	0.961746	0.0906192	1.02292	0.46225
2.21247e+06	0.943319	0.343182	1.59093	1.13684
2.61081e+07	0.690142	0.560405	5.64753	2.69175
9.30178e+06	0.620775	0.59955	0.34305	0.470143
1.83347e+07	0.949285	0.640778	0.883629	0.909867
6.49675e+07	0.533096	0.76585	2.58527	2.194
6.47514e+07	0.34646	0.957618	0.974645	1.31894
6.66855e+07	0.975459	0.326764	2.24452	1.11982
6.05309e+07	0.875943	0.249136	0.270245	0.792115
2.48098e+07	0.882608	0.498576	0.814414	0.714203
5.68953e+07	0.666697	0.335947	3.10185	5.88631
1.47385e+07	0.243119	0.870969	2.26763	2.15365
5.68268e+07	0.153529	0.897067	1.24831	0.764357
