mut_pos	s_d	w_d	s_fx	w_fx
5.44759e+07	0.439205	0.872597	5.66382	3.8386
8.53024e+06	0.852632	0.474111	4.18653	7.26125
2.11375e+07	0.861721	0.735136	20.2318	31.3271
1.04877e+07	0.761219	0.768021	1.28433	0.894588
6.22626e+07	0.60829	0.53773	0.244239	0.608208
3.60399e+07	0.676334	0.370684	0.476816	0.464058
2.07704e+07	0.498905	0.744988	1.71223	2.58149
3.97532e+07	0.930416	0.213767	0.366441	0.529789
6.10188e+06	0.31905	0.748383	1.53173	1.45393
211019.0	0.526545	0.502481	2.57844	2.38027
3.19953e+07	0.201788	0.835441	4.47658	2.8916
4.43027e+07	0.583689	0.756067	6.29317	3.62219
8.75157e+06	0.857212	0.960019	3.19744	4.355
977087.0	0.440236	0.910288	1.20392	0.432795
1.65034e+07	0.671775	0.553901	0.373058	0.359571
1.97456e+07	0.221322	0.935061	0.734393	1.32641
4.2565e+06	0.967567	0.0663984	2.00983	3.40992
2.4243e+07	0.934208	0.650024	0.766404	0.804533
6.20341e+07	0.690244	0.906598	1.74231	2.56486
5.02289e+07	0.514786	0.977561	2.26563	2.3492
3.53773e+07	0.157474	0.946832	1.23247	2.19274
4.83319e+07	0.991271	0.152273	1.0077	0.949355
2.84519e+07	0.820985	0.264249	0.136594	0.166967
6.33646e+06	0.120567	0.885737	0.87201	1.53248
5.71974e+07	0.370275	0.821582	11.9877	5.17059
2.83059e+07	0.694845	0.965806	1.91554	1.84733
5.83692e+07	0.822228	0.227359	0.436064	0.924704
1.38162e+07	0.73908	0.50204	2.04397	1.92576
5.06071e+07	0.712136	0.504341	0.314138	0.271283
6.02764e+06	0.629155	0.414197	0.378592	0.717844
4.11759e+07	0.554101	0.799945	0.603736	0.417423
227884.0	0.170634	0.913474	1.90508	5.89463
3.76721e+07	0.789287	0.625508	0.6262	1.23307
1.7467e+07	0.880337	0.728319	4.07862	2.22235
3.30495e+07	0.83385	0.99205	0.213046	0.415383
6.37777e+07	0.937541	0.897288	1.85975	1.03407
5.669e+07	0.332001	0.946393	0.374709	0.633343
1.01526e+07	0.339839	0.913294	2.12501	2.45464
6.76809e+07	0.419376	0.923038	1.0331	0.690683
4.10826e+07	0.708988	0.81986	0.87015	0.796615
5.96794e+07	0.384096	0.848132	1.96706	1.46202
1.84115e+07	0.873649	0.25158	0.31462	0.473306
1.50825e+07	0.640482	0.626543	0.397109	0.458389
1.87336e+07	0.778749	0.514905	0.806258	1.612
3.13936e+07	0.555874	0.761239	0.407461	0.450005
3.65716e+07	0.349529	0.761237	0.745145	1.04452
3.71893e+07	0.982674	0.153875	0.718573	1.47162
4.23204e+07	0.501992	0.598073	0.632327	0.344798
6.54631e+07	0.883371	0.13958	0.360077	0.192664
1.60391e+07	0.990829	0.755943	3.7168	1.47016
6.52865e+07	0.756411	0.556146	2.99454	2.32723
4.61398e+07	0.995577	0.124101	0.371067	0.577712
1.74711e+07	0.712021	0.813864	0.147298	0.194709
4.91179e+07	0.915826	0.353686	0.99335	1.61616
1.52364e+07	0.782365	0.90169	1.13127	0.617578
6.74321e+07	0.492238	0.676009	5.50669	3.58502
2.77801e+07	0.456381	0.958078	0.77453	1.37682
5.68051e+07	0.408346	0.971773	0.63389	0.405341
9.16992e+06	0.71444	0.828936	0.194907	0.255282
1.76305e+07	0.591836	0.773415	0.969486	0.519719
472406.0	0.657837	0.992431	2.17092	1.90778
3.35854e+07	0.627252	0.749874	0.69503	0.53808
5.6051e+06	0.397978	0.985576	1.90411	1.20806
1.88144e+07	0.625853	0.587915	1.77345	1.18381
6.40544e+07	0.898509	0.375673	5.90296	2.03396
9.17621e+06	0.639039	0.945217	0.413733	0.56773
3.9827e+07	0.126508	0.881543	1.54541	1.83134
