mut_pos	s_d	w_d	s_fx	w_fx
6.82236e+07	0.758968	0.692897	1.41537	2.30634
6.76014e+06	0.342324	0.982704	1.78597	2.67597
2.52671e+07	0.46409	0.899634	1.74278	1.3782
3.16021e+07	0.803552	0.807856	2.46659	2.92224
3.76728e+07	0.749929	0.438156	0.164651	0.280596
5.27773e+06	0.988422	0.166918	0.804205	1.79409
2.38973e+07	0.968873	0.870895	0.368778	0.337115
1.33478e+07	0.518732	0.483649	0.241983	0.40975
5.40335e+07	0.355669	0.802268	0.362558	0.421917
3.10824e+07	0.912015	0.370647	2.17289	1.22373
2.5567e+07	0.386244	0.616362	1.50312	1.99426
4.63025e+07	0.413191	0.961864	0.40473	0.334707
4.62511e+07	0.299289	0.767214	0.42135	0.927197
1.56157e+06	0.447146	0.927357	1.88318	1.13771
2.4865e+06	0.151388	0.942071	1.19281	1.16001
5.21425e+07	0.325607	0.985429	0.230512	0.253903
4.00852e+07	0.220165	0.885002	0.396757	0.702542
3.84341e+07	0.883587	0.523703	0.883186	1.74741
9.60549e+06	0.98029	0.499529	0.26036	0.146765
5.91038e+07	0.421461	0.917047	0.301078	0.257219
1.37325e+07	0.675321	0.495327	1.2968	0.894044
4.561e+07	0.546066	0.694135	0.381267	0.816339
4.35834e+07	0.218795	0.946748	0.618723	0.573961
3.55898e+07	0.599022	0.45141	2.44515	3.41532
9.90702e+06	0.988677	0.0840286	0.504103	0.372081
6.02467e+07	0.236874	0.950703	1.10104	1.12571
1.2536e+07	0.872299	0.766587	2.08805	2.5119
5.44345e+07	0.359737	0.710434	0.498104	0.701646
5.89772e+07	0.238216	0.969863	2.03092	2.04914
2.27192e+07	0.993174	0.67636	5.44056	3.77984
5.37654e+07	0.773246	0.748933	1.06163	0.591327
6.50976e+07	0.289184	0.837753	3.07659	3.97985
3.83792e+07	0.405594	0.712362	1.43074	3.72611
6.73434e+07	0.562822	0.829071	1.28237	0.430325
6.48072e+07	0.43931	0.784312	0.27706	0.307581
2.28117e+07	0.861357	0.217469	0.883836	1.30779
5.08058e+07	0.877077	0.315909	0.499317	0.521428
