mut_pos	s_d	w_d	s_fx	w_fx
3.1524e+07	0.44876	0.684406	1.42674	1.10142
3.66521e+07	0.970313	0.184378	1.99668	2.45442
1.62806e+07	0.348066	0.806435	7.19823	6.24539
4.30699e+07	0.908799	0.638047	0.210873	0.162075
2.26961e+07	0.624601	0.571633	1.91713	1.46053
3.3484e+07	0.966504	0.491626	2.60754	1.15919
2.30041e+06	0.945486	0.891587	0.635581	0.387175
3.52545e+07	0.535178	0.523639	0.67353	0.420954
1.46114e+06	0.896595	0.741197	0.509155	0.338505
6.2751e+07	0.641522	0.500376	1.99005	1.83913
6.07146e+07	0.918252	0.602338	0.523833	0.675148
5.34127e+07	0.61963	0.887486	0.855286	3.06851
3.94827e+06	0.941516	0.122195	0.560756	1.21179
6.48575e+07	0.896976	0.93419	0.454673	0.474744
1.52007e+07	0.703561	0.58136	3.24552	1.76045
3.51042e+07	0.437764	0.942536	0.520304	0.600092
1.81146e+07	0.703986	0.789375	1.02107	1.18427
1.3662e+07	0.512333	0.892228	0.215392	0.352122
5.24022e+07	0.868557	0.182349	3.39216	4.10481
6.88475e+07	0.108812	0.992938	0.166567	0.217094
2.23724e+07	0.298397	0.857316	2.87922	2.15346
1.67569e+07	0.762104	0.969862	1.09029	1.49223
1.97231e+06	0.504112	0.778204	1.3487	0.902561
3.39727e+07	0.678349	0.465986	0.363341	0.435133
9.06369e+06	0.164013	0.937591	0.886261	0.948899
3.20083e+07	0.757644	0.999683	0.589313	0.729202
1.1271e+07	0.746346	0.451059	0.385525	0.468333
5.37567e+07	0.519047	0.865635	3.78949	3.01895
3.71823e+07	0.957012	0.0585904	2.10312	1.23754
6.0878e+07	0.463817	0.875791	0.328611	0.367339
5.89054e+07	0.877188	0.822451	0.596749	0.863427
2.08133e+07	0.679343	0.642022	1.53437	1.2748
4.7113e+07	0.498361	0.859447	0.581283	0.581969
6.04963e+07	0.828547	0.898191	0.604557	1.60975
5.57358e+07	0.90536	0.57069	2.49881	3.73676
5.03465e+07	0.675368	0.454201	0.789649	0.530183
5.75322e+07	0.59094	0.856106	1.5733	1.38983
4.05321e+07	0.570456	0.793414	3.45755	5.27167
3.22123e+07	0.580027	0.880311	1.05726	0.497144
8.42168e+06	0.373326	0.989658	2.48083	2.35919
2.55294e+07	0.943374	0.130707	2.0498	1.6351
8.11903e+06	0.392275	0.620033	0.770245	1.03272
3.53348e+07	0.291427	0.904668	2.58424	2.07013
2.07383e+07	0.677328	0.56222	2.1961	2.94198
6.75424e+06	0.368425	0.970121	0.547345	0.616515
3.11779e+07	0.656788	0.571156	1.05062	1.51035
3.59304e+07	0.936272	0.993881	0.719167	0.642976
4.48464e+07	0.847275	0.831555	0.792897	1.75947
5.63711e+07	0.985302	0.0754572	2.43964	3.91683
