mut_pos	s_d	w_d	s_fx	w_fx
6.62184e+07	0.382778	0.771806	1.05487	1.26032
7.0926e+06	0.128046	0.987107	3.35593	2.95842
5.12101e+07	0.515974	0.930308	0.729352	2.61485
2.16344e+07	0.0214	0.985701	1.09144	0.624859
2.09754e+07	0.646937	0.388834	0.953301	1.42679
5.93772e+07	0.469693	0.666817	3.02295	2.30519
4.85892e+07	0.869586	0.140136	2.18155	3.60464
1.68234e+07	0.876542	0.547913	2.12983	1.03651
2.92811e+07	0.976047	0.434875	9.47076	4.98098
5.22218e+07	0.630816	0.574405	3.79451	5.09167
1.24331e+07	0.635341	0.833346	0.353509	0.481753
1.41157e+07	0.848888	0.943153	1.71384	2.24915
6.88417e+07	0.951919	0.930009	2.43298	2.51517
1.18515e+07	0.993924	0.14594	0.458782	0.578529
5.31056e+07	0.724184	0.75449	9.96824	14.0569
3.94895e+07	0.121176	0.98768	1.16535	0.905645
1.21829e+07	0.751621	0.676622	3.64812	4.02469
4.04755e+07	0.942176	0.95711	1.03418	1.02608
6.2576e+07	0.769092	0.288978	1.72011	2.8426
7.48311e+06	0.580732	0.952122	0.0964922	0.160105
6.84106e+07	0.575105	0.99789	0.641844	0.438677
2.89692e+07	0.587998	0.593353	1.7497	1.6569
6.27179e+07	0.852391	0.152429	0.433284	0.494425
4.69393e+07	0.179917	0.86596	7.43106	5.47074
3.58202e+06	0.8433	0.946684	0.889057	0.901798
1.47123e+07	0.525864	0.962845	1.51893	0.568177
2.16118e+07	0.726494	0.311692	1.10261	1.01497
4.99944e+07	0.302104	0.911878	0.601058	0.721074
4.01189e+07	0.19297	0.922008	0.672635	1.05036
6.21613e+07	0.684969	0.574116	0.480584	0.339189
7.39029e+06	0.431027	0.946758	0.473063	0.426091
1.17219e+07	0.474277	0.880954	11.0928	15.5937
1.951e+07	0.41767	0.642418	0.673813	0.298299
4.7974e+07	0.562021	0.790462	0.367687	0.110466
6.36242e+07	0.321753	0.740402	0.800459	1.11277
5.39085e+07	0.223624	0.779216	10.7792	5.48349
6.52155e+07	0.913947	0.822183	0.337052	0.423134
2.35358e+07	0.45762	0.624803	2.37963	1.87386
6.84845e+07	0.413902	0.696717	0.357884	0.330748
3.41028e+07	0.0517858	0.992528	0.195523	0.0991905
5.49858e+07	0.725149	0.914506	1.27291	1.61092
1.63704e+06	0.943213	0.265861	0.554228	0.406173
