mut_pos	s_d	w_d	s_fx	w_fx
1.35644e+07	0.33188	0.675493	0.991723	1.21484
4.99308e+07	0.4203	0.969232	0.679069	0.48504
5.38343e+07	0.947203	0.7527	1.24503	1.92414
2.11995e+07	0.898627	0.353043	0.204253	0.230312
4.725e+07	0.878689	0.437998	1.62864	1.78435
3.67266e+07	0.709223	0.342913	3.93093	1.92179
5.89604e+07	0.477861	0.606964	1.84249	2.6959
4.6582e+07	0.633977	0.627575	3.51422	1.64128
4.8122e+07	0.612853	0.496903	0.418406	0.504304
2.47923e+07	0.619794	0.948875	0.516731	0.24334
3.70475e+07	0.662856	0.651711	2.30734	1.43802
5.89665e+07	0.753659	0.698052	0.424308	0.696468
8.51577e+06	0.503328	0.774462	0.763474	0.74822
6.43766e+07	0.60687	0.649394	1.25609	0.984224
6.69103e+07	0.172537	0.8459	1.26076	0.926761
3.78202e+07	0.725182	0.525849	1.65433	2.01009
2.50923e+07	0.905914	0.329813	6.07043	3.71236
2.03483e+07	0.984182	0.385617	2.63631	1.47677
