mut_pos	s_d	w_d	s_fx	w_fx
4.95902e+07	0.636777	0.615904	6.96252	8.40628
5.72306e+06	0.945761	0.831367	1.96742	3.09578
1.91763e+07	0.814586	0.658847	0.285083	0.262332
6.64905e+07	0.751423	0.786572	0.608528	0.737067
6.82485e+07	0.914034	0.128325	3.69137	2.78593
3.49191e+07	0.799193	0.581565	1.92289	1.80275
3.11342e+07	0.254996	0.794815	0.802702	1.38269
3.44981e+07	0.894692	0.266344	0.353726	0.596404
6.27923e+06	0.677754	0.584396	1.5971	0.821146
5.99144e+07	0.30807	0.78843	17.6035	20.8387
7.99679e+06	0.468974	0.904229	0.333092	0.645116
2.58476e+07	0.985688	0.844535	1.16947	2.68725
5.78956e+07	0.957311	0.314371	0.803124	0.853579
4.33194e+07	0.832766	0.520609	1.12566	0.826346
5.24911e+07	0.428291	0.713943	1.64808	1.7794
2.6509e+07	0.742793	0.71033	2.19108	2.06518
5.99067e+07	0.641105	0.739864	0.69332	0.497242
2.91904e+07	0.879185	0.191774	0.10847	0.202526
