mut_pos	s_d	w_d	s_fx	w_fx
2.97071e+07	0.66732	0.653913	2.70216	1.31367
6.10058e+06	0.708931	0.576461	0.694307	1.06819
7.52274e+06	0.767631	0.4088	0.443182	0.858926
2.16923e+06	0.836925	0.306938	6.22295	4.29389
7.3865e+06	0.0788939	0.953439	0.803162	0.769954
3.04681e+07	0.934669	0.395258	1.01526	0.652737
1.28601e+06	0.457804	0.799679	0.463287	0.477622
2.04281e+07	0.78251	0.714865	1.43489	1.0046
4.41507e+07	0.438002	0.761294	1.1115	2.79871
1.37939e+07	0.764034	0.694647	0.54941	0.337048
4.6201e+07	0.659801	0.853146	1.36165	0.882602
1.63002e+07	0.340967	0.755954	3.13293	3.35553
1.15488e+07	0.474401	0.876051	0.0517758	0.178759
1.65407e+07	0.914671	0.706693	0.424467	0.30935
2.30052e+07	0.481821	0.709649	1.74321	1.27012
6.00403e+07	0.932569	0.503214	3.41854	2.5167
4.04295e+07	0.234768	0.967561	2.72109	2.39607
2.30551e+07	0.577676	0.625872	1.49121	0.924546
2.24616e+06	0.766119	0.964909	1.83191	0.935969
5.38324e+07	0.790866	0.487616	0.640223	0.866461
6.07221e+07	0.601232	0.70031	1.03164	1.70378
6.00298e+07	0.261079	0.851628	1.79926	1.16386
6.12692e+06	0.998587	0.150245	1.05262	0.93786
1.52445e+07	0.237867	0.827856	0.724887	1.19427
5.19685e+07	0.605341	0.975495	1.28443	1.69912
4.79426e+07	0.580495	0.838043	0.968948	0.501512
1.65552e+07	0.587438	0.911399	3.01917	3.38458
5.23504e+07	0.817119	0.899925	0.63401	0.839312
2.21392e+07	0.841803	0.832462	21.8085	25.4463
5.49151e+07	0.902503	0.481508	1.81543	1.11842
4.85867e+07	0.898398	0.635227	4.61678	6.76982
4.52217e+07	0.919933	0.420072	0.720026	0.611331
3.50355e+07	0.501061	0.857867	0.92131	0.944791
5.10499e+07	0.289658	0.867015	2.13078	2.1445
2.0964e+07	0.68478	0.900678	2.06056	2.3245
2.6885e+07	0.60687	0.630814	0.502213	0.734451
2.63005e+07	0.120185	0.998798	0.573776	0.391662
4.54884e+07	0.755246	0.409617	1.64939	3.05391
1.05371e+07	0.180845	0.877134	0.348944	0.731714
2.66721e+06	0.465029	0.736932	0.412058	0.304854
5.30239e+07	0.769542	0.652818	7.73739	11.1779
3.71183e+07	0.773408	0.58855	0.190281	0.137969
1.25356e+07	0.95686	0.423842	1.04372	0.926339
4.24414e+07	0.650287	0.769035	0.742557	1.13762
5.13966e+07	0.843521	0.719712	0.610377	0.45517
4.80623e+07	0.56098	0.878409	0.592005	0.56955
3.89449e+07	0.605789	0.652048	6.37842	5.82425
1.38054e+07	0.663745	0.905999	1.40511	3.09434
3.75221e+07	0.906537	0.264613	0.839994	0.898859
2.87993e+07	0.987535	0.103974	0.906444	1.31237
5.34417e+07	0.962962	0.67936	2.94596	5.10794
8.48518e+06	0.358625	0.964	0.250971	0.250615
4.69883e+07	0.805996	0.959194	1.58869	1.35935
2.85617e+07	0.934926	0.426452	7.68652	2.88248
6.85138e+07	0.968027	0.13635	4.62705	4.72485
6.09483e+07	0.504712	0.898611	3.27717	1.10778
4.18354e+07	0.653368	0.779852	0.637398	0.626956
1.51296e+07	0.486507	0.705971	0.447165	0.413013
2.40239e+07	0.210762	0.844141	0.858377	0.638035
1.04315e+07	0.257966	0.809667	0.591347	0.590646
4.25715e+07	0.796958	0.685187	9.72157	6.54261
7.27338e+06	0.72578	0.558251	0.306809	0.857071
3.06294e+07	0.610475	0.690891	0.975016	1.36376
4.9972e+07	0.926583	0.339959	2.15528	2.72336
6.55937e+07	0.27197	0.955636	1.12946	1.86199
2.4894e+07	0.866224	0.218948	2.21515	2.93328
6.4057e+07	0.714286	0.573792	0.340868	0.560216
4.2651e+07	0.700526	0.779538	0.651443	1.18411
3.25985e+07	0.992928	0.362962	6.85761	11.9617
3.80222e+07	0.783582	0.239463	0.298487	0.223987
3.45224e+07	0.271641	0.7943	0.432017	0.457814
1.08959e+06	0.67645	0.483312	3.69043	4.28371
6.38836e+07	0.449685	0.927594	4.69327	7.59076
5.86604e+07	0.613448	0.477333	6.89044	5.06516
1.4389e+07	0.454283	0.82268	1.16182	1.14784
6.07459e+07	0.969677	0.31957	2.05953	1.41592
6.57608e+07	0.524813	0.716303	1.75022	1.47097
2.50893e+07	0.537619	0.720443	0.924961	0.609984
4.67227e+07	0.629972	0.541785	0.581807	0.901989
5.27311e+07	0.533523	0.692431	0.637137	0.467777
6.84534e+06	0.97925	0.733186	1.84529	1.93991
4.39743e+07	0.340543	0.83814	0.364865	0.543779
2.14742e+07	0.607269	0.794892	0.585018	1.05656
6.88301e+07	0.863257	0.405659	0.893282	0.733313
6.49377e+07	0.726888	0.93948	1.41336	1.30095
5.1599e+07	0.442036	0.999853	1.4718	1.4267
1.54185e+06	0.865986	0.348435	2.14884	1.23272
4.41798e+07	0.700873	0.775964	1.65463	1.40166
2.46472e+07	0.950132	0.549362	0.94656	0.349891
1.26479e+07	0.937719	0.799759	0.536859	0.734022
1.24892e+07	0.409927	0.609253	0.378621	0.414753
2.54881e+07	0.508883	0.667451	0.355617	0.254256
1.45623e+07	0.957279	0.890153	1.86809	2.92185
2.07451e+07	0.499089	0.633566	0.396542	1.02301
1.19915e+07	0.492331	0.63828	0.514692	0.30399
1.84243e+07	0.75535	0.681319	1.64903	1.40967
2.6492e+07	0.0673753	0.987117	3.22385	3.25382
5.15649e+07	0.880546	0.478446	1.11284	0.989851
2.70611e+07	0.341281	0.924324	0.553718	0.5769
1.93493e+07	0.50496	0.542583	2.14565	1.84322
2.31477e+07	0.655125	0.828517	0.635831	0.783063
4.81111e+06	0.978416	0.424439	0.825968	1.0769
3.06804e+07	0.554573	0.892132	6.16626	6.46578
1.28973e+07	0.772191	0.618003	1.18075	1.1396
4.11103e+07	0.335393	0.750871	1.57521	1.68332
6.61989e+07	0.717806	0.7474	1.50717	0.997294
4.32331e+07	0.332876	0.871554	0.971776	0.728587
6.8389e+07	0.699316	0.757386	0.436428	0.745021
6.59811e+07	0.842612	0.176054	0.469713	0.260851
6.32402e+07	0.886799	0.374387	1.52686	2.82902
6.02022e+06	0.350092	0.902713	0.523604	1.06998
2.72762e+07	0.37598	0.63052	0.183766	0.14805
3.54186e+07	0.290548	0.879914	4.52882	2.3694
3.45259e+07	0.843348	0.698686	5.58057	4.18576
2.8979e+07	0.799112	0.848967	1.74878	1.29932
6.59578e+07	0.665856	0.380103	3.3923	3.99841
5.57581e+06	0.68615	0.375961	3.37409	2.26399
4.27557e+06	0.632988	0.638514	0.116786	0.117618
2.40235e+07	0.964354	0.50884	0.602772	0.580634
1.8391e+07	0.996797	0.556301	0.780376	0.369339
3.15425e+07	0.937198	0.592976	1.5019	1.73244
6.66827e+06	0.691798	0.973771	0.447027	0.343698
5.14339e+07	0.287504	0.864045	0.745639	1.78606
4.93524e+06	0.226202	0.888295	0.135696	0.214694
6.29217e+07	0.29519	0.844172	1.15603	1.17204
1.83855e+07	0.947098	0.13794	1.41659	2.38045
