mut_pos	s_d	w_d	s_fx	w_fx
6.13522e+07	0.868746	0.431887	7.58347	5.26138
9.98962e+06	0.425163	0.858738	0.352869	0.514784
2.00839e+07	0.568612	0.759306	0.117141	0.11387
2.87194e+07	0.836593	0.694695	1.90694	1.53723
5.1e+07	0.933271	0.700873	3.89941	2.31308
6.03366e+07	0.741996	0.744221	0.208161	0.176164
5.832e+07	0.826676	0.967151	0.287106	0.496786
4.63901e+07	0.951648	0.687025	2.31898	2.68207
4.81008e+07	0.427433	0.766458	1.29241	0.698077
7.96594e+06	0.703675	0.362204	0.334756	0.346604
6.59477e+07	0.62815	0.964091	0.592715	0.640216
1.25207e+07	0.95288	0.985557	1.77709	1.75793
4.08166e+07	0.498858	0.610642	1.119	2.29994
2.53054e+07	0.799802	0.761375	0.407344	0.32482
3.49274e+07	0.861655	0.338591	0.47068	0.256672
4.60794e+06	0.717519	0.708673	0.716499	0.636683
5.02908e+07	0.867557	0.641885	1.52609	2.17495
6.47959e+07	0.69734	0.908743	2.59217	1.68418
3.32511e+07	0.494586	0.850738	1.30562	2.06191
6.06216e+07	0.0902381	0.948454	0.117613	0.189079
1.73243e+07	0.249386	0.871728	1.21381	1.23858
2.01767e+07	0.89186	0.294923	0.106374	0.168039
3.10335e+07	0.512518	0.833988	0.631137	0.417026
4.34063e+07	0.943058	0.539674	2.63758	2.43466
4.81335e+07	0.638758	0.659348	1.42255	3.13786
6.25745e+07	0.892646	0.5405	0.353366	0.316089
5.97112e+06	0.345153	0.963915	4.00145	2.11999
6.27426e+07	0.940966	0.12645	0.547479	0.428728
8.82058e+06	0.937186	0.233944	1.28819	2.40711
5.74924e+07	0.708183	0.576508	1.0993	1.05048
1.17004e+07	0.306002	0.708287	3.3477	3.44449
5.23846e+07	0.997355	0.750176	0.0703326	0.133872
3.77131e+07	0.998881	0.196316	0.424469	0.740022
5.82906e+06	0.778283	0.340155	0.373424	0.332211
2.16152e+07	0.655911	0.532469	0.226982	0.480289
1.06104e+07	0.988792	0.916977	2.3772	4.68777
4.21813e+07	0.788907	0.814593	1.77741	1.69277
