mut_pos	s_d	w_d	s_fx	w_fx
4.44169e+07	0.557086	0.90763	0.328405	0.252891
1.74836e+07	0.243604	0.783821	1.03931	1.17294
2.8867e+07	0.649562	0.608721	3.03954	1.59758
3.35148e+07	0.275565	0.835409	0.717764	0.889429
2.1926e+07	0.716314	0.772832	0.600474	0.563372
4.74761e+07	0.27502	0.979831	0.499308	0.362212
6.06092e+07	0.923476	0.268285	0.801343	0.942273
6.37995e+07	0.858039	0.890087	0.444999	0.42944
8.00251e+06	0.882037	0.681318	1.06301	1.44425
3.15309e+07	0.338803	0.926352	5.19633	5.37011
4.45836e+07	0.55558	0.843705	1.90761	1.66069
3.20991e+07	0.706544	0.33546	3.52753	3.41342
5.28926e+07	0.767359	0.975756	0.446877	0.229008
159858.0	0.472123	0.584272	0.512059	0.260933
2.6129e+07	0.421873	0.943475	3.45003	3.77758
5.23247e+07	0.742302	0.505603	1.27256	0.874772
2.94684e+07	0.679817	0.85504	0.117361	0.0830898
7.82964e+06	0.885063	0.906148	0.545803	0.612012
3.42069e+07	0.798632	0.847233	0.243396	0.266588
5.10464e+07	0.62726	0.79195	0.651274	0.436893
780954.0	0.571545	0.578436	1.10608	0.645268
5.01513e+07	0.964836	0.471966	0.0863511	0.138333
4.6113e+07	0.983639	0.309029	1.33567	1.80634
6.10021e+07	0.264871	0.841072	0.67241	0.981414
5.8736e+07	0.614243	0.487347	0.485135	0.425993
3.72178e+07	0.168553	0.989417	0.829115	0.969319
4.66563e+07	0.427499	0.690042	2.0547	2.57925
6.88354e+07	0.460904	0.759455	0.851588	0.411734
5.55452e+07	0.856319	0.514026	0.351818	0.432165
6.54309e+07	0.703403	0.718575	0.783987	0.98574
2.94911e+07	0.50918	0.777469	0.827761	0.460228
2.08702e+07	0.803227	0.774456	8.20778	7.08897
2.18589e+07	0.41822	0.731151	0.412551	0.426879
5.89904e+07	0.586409	0.753605	1.84591	1.43817
4.55823e+07	0.796915	0.383404	0.702345	0.685533
2.82943e+07	0.724114	0.621396	0.598633	0.855592
2.71778e+07	0.822739	0.637812	0.412991	0.301208
4.43124e+07	0.529751	0.67778	1.59339	1.75861
2.40884e+07	0.568723	0.574692	2.89661	1.94593
2.63723e+07	0.545099	0.956155	0.940313	1.15668
2.77915e+07	0.539779	0.618357	2.85665	2.43459
4.98301e+07	0.738327	0.29436	2.92694	3.00077
3.71833e+06	0.891891	0.27222	0.559372	0.500937
4.76257e+07	0.269606	0.995687	0.685678	0.782187
5.00512e+07	0.959548	0.771659	0.625564	0.369301
1.98021e+07	0.848586	0.166052	2.90236	2.21747
6.83992e+07	0.678538	0.877572	2.55013	4.55237
1.61067e+07	0.646922	0.390915	1.55039	1.48292
3.14135e+07	0.785241	0.756432	5.5258	3.2297
5.93306e+07	0.431403	0.877261	1.9091	1.11243
1.65216e+06	0.573623	0.701349	0.964854	1.44517
6.01594e+07	0.744609	0.38109	0.244065	0.218486
1.97695e+07	0.592989	0.45902	0.943001	0.900401
2.57125e+07	0.977484	0.576838	1.85658	1.67818
8.54963e+06	0.940942	0.7918	1.26466	1.22941
6.29496e+07	0.886658	0.569973	0.665097	1.1693
1.15438e+07	0.695293	0.412031	1.36051	0.807476
4.49868e+07	0.643358	0.802707	0.843865	0.936446
4.61092e+07	0.677705	0.369508	1.72432	1.61287
4.93994e+07	0.362657	0.858731	1.94484	0.94513
3.40898e+07	0.450015	0.822308	1.7639	1.43706
4.51171e+07	0.709923	0.957932	0.478208	0.500085
3.02792e+07	0.321774	0.925775	0.71091	0.632669
1.40033e+07	0.926383	0.495958	0.360923	0.226633
2.3133e+07	0.723349	0.441152	1.91191	1.3681
2.26832e+07	0.958862	0.460397	0.262915	0.238293
1.44597e+06	0.913047	0.675643	7.10477	6.68977
6.42616e+07	0.153605	0.984833	0.596396	1.46596
695767.0	0.676739	0.431232	0.47764	0.60095
5.35612e+07	0.90473	0.180427	0.525529	0.817332
9.26756e+06	0.318743	0.754241	0.784243	0.503422
3.43683e+07	0.977344	0.94613	0.85973	1.00989
4.03777e+06	0.765788	0.873449	1.11571	1.49068
6.63831e+07	0.936481	0.276052	4.07567	3.18387
3.70915e+07	0.985049	0.827315	1.02067	1.4236
2.94654e+07	0.529392	0.743213	0.632792	0.330179
1.17652e+07	0.66769	0.602254	2.27233	1.75509
6.00752e+07	0.483197	0.856293	13.988	13.6361
2.19094e+07	0.61398	0.844371	1.49859	1.76173
2.39128e+07	0.697198	0.741408	0.652718	0.925841
1.18443e+07	0.903646	0.783312	1.40487	0.634956
4.41113e+07	0.897557	0.631713	2.73965	2.4576
8.32654e+06	0.832229	0.731243	0.307755	0.245094
2.53413e+07	0.312547	0.91063	0.444029	0.321619
5.83916e+07	0.584758	0.568116	0.42324	0.440807
3.40553e+07	0.689228	0.315274	0.864741	1.15381
4.99341e+07	0.893867	0.520588	0.699636	0.466208
5.36751e+07	0.53216	0.600261	0.918688	0.720628
3.50448e+07	0.94992	0.218725	1.68156	2.24293
6.24368e+07	0.998707	0.00307574	2.14325	2.31708
1.58012e+07	0.988474	0.975082	0.329964	0.182851
1.42645e+07	0.614785	0.75395	3.4131	2.71328
4.85416e+06	0.577178	0.766761	0.596576	0.457787
5.80755e+07	0.82401	0.414643	0.429329	0.477538
5.33673e+07	0.218103	0.914677	1.52815	1.90606
3.03382e+07	0.935936	0.497941	2.64094	2.44576
3.98109e+06	0.604568	0.675847	2.76978	2.06295
2.40137e+07	0.599369	0.529523	0.559176	0.609145
3.43589e+07	0.3282	0.679563	0.0910946	0.136496
333173.0	0.634496	0.390494	0.261038	0.348904
3.68745e+07	0.735994	0.422078	0.531325	0.480131
2.30175e+07	0.401896	0.645553	0.57208	0.668934
4.84484e+07	0.882642	0.618965	0.27743	0.375938
3.32231e+07	0.936265	0.745698	1.36218	1.45206
1.57949e+07	0.188492	0.916564	1.25508	0.981282
5.97039e+07	0.614465	0.704348	0.716907	0.478995
3.88424e+07	0.581843	0.811936	8.45415	4.2591
2.89977e+07	0.985148	0.913542	2.95509	2.3984
2.49586e+07	0.871754	0.61494	1.2565	2.84529
5.92512e+07	0.518096	0.620949	1.24444	1.84003
6.08082e+07	0.986172	0.268832	1.07174	1.55103
3.33739e+07	0.833164	0.976011	0.11913	0.237588
1.7185e+07	0.915832	0.866627	0.68063	0.645919
2.97073e+07	0.223842	0.829205	0.154532	0.176777
5.20355e+07	0.449309	0.824393	1.28304	1.1778
6.06518e+07	0.700125	0.692383	2.39459	5.96254
1.38377e+07	0.935227	0.235904	2.12697	2.78087
3.38264e+07	0.699105	0.524981	1.29476	0.770528
6.58815e+07	0.10497	0.917056	1.03722	1.24183
4.00528e+07	0.74435	0.76961	1.99498	0.999827
3.11488e+07	0.985467	0.284097	0.994538	0.649007
5.88454e+07	0.710878	0.832779	1.72411	1.68957
4.48154e+07	0.647192	0.996153	0.35862	0.16327
6.80673e+07	0.678392	0.394313	0.566535	0.23761
1.95289e+07	0.623834	0.63075	0.767668	0.687893
1.16848e+07	0.358911	0.664291	0.559291	0.30438
3.78924e+07	0.627623	0.699875	0.419187	0.435373
