mut_pos	s_d	w_d	s_fx	w_fx
4.57785e+07	0.821524	0.737313	0.341842	0.143343
5.61261e+06	0.204254	0.833836	0.700961	1.50181
3.18458e+07	0.674083	0.992502	0.43687	0.44004
3.2071e+07	0.808626	0.752189	1.47639	1.25414
1.31198e+07	0.992727	0.396023	0.468196	0.655597
1.05829e+07	0.761157	0.590772	0.897404	0.791519
2.84787e+07	0.595559	0.516353	6.32262	7.10586
5.25812e+07	0.40511	0.796097	1.3376	1.25116
2.96623e+07	0.438829	0.923584	2.75053	3.48813
6.3629e+07	0.618322	0.744139	0.840334	1.18021
7.06411e+06	0.290651	0.792945	3.28141	5.06979
1.38392e+07	0.562486	0.886173	0.724836	0.87992
2.35669e+07	0.578566	0.891683	7.31014	6.2213
1.19646e+07	0.918438	0.612449	0.348885	0.183517
325835.0	0.239542	0.887792	0.444489	0.483147
5.90964e+07	0.5355	0.722481	1.23225	0.764073
5.22412e+07	0.734469	0.938137	0.282161	0.592213
5.28079e+07	0.776577	0.263121	0.639135	1.28838
