mut_pos	s_d	w_d	s_fx	w_fx
5.17442e+07	0.306736	0.757252	3.11031	3.25361
4.47439e+07	0.720305	0.612556	0.282401	0.232822
7.40892e+06	0.904778	0.257808	1.65149	1.76111
4.648e+07	0.481089	0.526138	0.069721	0.123441
4.70005e+07	0.655919	0.92219	0.938301	0.838092
5.83084e+07	0.36563	0.726532	0.995128	1.30012
3.25885e+07	0.25091	0.996287	0.569259	0.566821
4.39254e+07	0.545338	0.868224	1.06736	0.476472
6.08741e+07	0.309824	0.971073	0.536789	0.645699
2.00065e+07	0.928925	0.90332	1.26862	0.955389
4.48964e+07	0.992221	0.853807	0.158635	0.184171
3.66707e+07	0.862873	0.715626	1.22019	0.989456
5.39349e+07	0.662925	0.809376	1.34366	1.9358
4.19206e+07	0.536849	0.699659	0.949539	1.54604
4.40783e+07	0.873957	0.351017	0.878156	1.09308
5.35888e+07	0.642931	0.96158	2.32051	3.75948
6.78356e+07	0.851065	0.525253	2.16849	3.3077
1.94834e+07	0.998116	0.328697	0.7251	0.449518
