mut_pos	s_d	w_d	s_fx	w_fx
1.48205e+07	0.79321	0.594603	0.321722	0.362332
1.39499e+07	0.661196	0.421695	0.164878	0.158628
1.50634e+07	0.433854	0.898215	1.35963	1.4331
6.42943e+07	0.9105	0.343374	0.542473	0.359467
3.66482e+07	0.98226	0.36663	1.63658	1.37918
6.80392e+07	0.456091	0.771209	0.19174	0.0959636
8.8946e+06	0.421922	0.848317	1.57963	1.33299
3.65013e+07	0.705644	0.705351	1.17371	1.57059
5.24793e+07	0.130438	0.944722	0.265463	0.461109
1.86405e+07	0.8207	0.64222	1.39357	0.896112
3.53123e+07	0.858235	0.895958	0.815582	1.09153
1.74551e+07	0.567698	0.887829	0.992639	1.36582
4.56711e+07	0.625869	0.580069	1.97229	2.08795
1.80095e+07	0.456599	0.75731	0.439181	0.293026
6.38122e+07	0.794978	0.628951	0.0958959	0.092446
1.86317e+07	0.399584	0.990133	1.13853	1.55903
5.86611e+07	0.900026	0.304266	0.943738	0.636195
2.16946e+07	0.549374	0.884198	2.11172	1.05421
1.64165e+07	0.701276	0.436365	1.09125	0.421332
2.51902e+07	0.322198	0.861136	3.8678	2.85607
3.77775e+07	0.715097	0.450538	1.34203	1.33581
3.8462e+07	0.747327	0.903631	0.132721	0.32163
6.098e+07	0.863306	0.363231	4.2743	4.54037
1.00821e+07	0.133474	0.986959	0.239242	0.258809
6.83685e+07	0.987677	0.908897	1.19532	0.744089
6.66862e+07	0.301752	0.961844	0.118458	0.13985
2.30312e+07	0.903973	0.624811	1.72955	1.30255
5.11817e+07	0.941337	0.989665	0.61864	0.428251
6.77865e+07	0.826418	0.918527	0.849032	0.573111
4.32558e+07	0.782001	0.942742	1.60193	1.14152
4.68716e+07	0.979136	0.934707	1.86986	1.87221
2.59854e+07	0.110571	0.944948	0.186795	0.239996
5.81801e+06	0.725633	0.96738	1.87855	2.15795
3.65389e+07	0.82551	0.54468	0.68138	0.509179
5.64572e+07	0.705121	0.355446	8.04145	6.11255
6.82855e+06	0.963551	0.605222	1.2709	1.41111
6.75409e+07	0.949325	0.818697	0.350866	0.387522
5.22335e+07	0.389917	0.70191	0.584179	0.344542
6.32369e+07	0.983648	0.216541	17.0051	18.9384
3.9535e+07	0.876742	0.514156	0.991737	0.490948
9.05689e+06	0.453784	0.824117	1.64277	1.71419
5.15809e+07	0.897993	0.149228	4.25611	4.76659
5.34242e+07	0.343739	0.857671	0.152722	0.102511
4.59177e+07	0.981807	0.781179	0.373307	0.472089
1.22919e+07	0.388896	0.74087	6.02416	7.41913
4.20998e+07	0.269915	0.9181	0.456726	0.436878
2.24049e+07	0.811667	0.301772	0.951999	0.796938
4.47178e+07	0.500847	0.536329	0.949943	1.98077
3.82585e+06	0.885943	0.51177	2.87328	6.43914
4.30194e+07	0.984897	0.542201	0.240235	0.217178
6.13438e+07	0.801047	0.329443	27.8281	10.2163
7.44067e+06	0.987433	0.86977	2.66511	2.74813
3.51277e+07	0.945235	0.380362	2.41133	1.39388
5.8503e+07	0.939366	0.562948	1.21424	0.562786
6.40768e+06	0.834105	0.240678	4.22133	5.08607
5.67338e+07	0.744951	0.92213	1.74941	1.71912
5.29106e+07	0.746997	0.696125	0.902039	0.70634
6.76693e+07	0.847446	0.538445	0.234543	0.218924
1.75987e+07	0.666121	0.409871	2.10902	3.11526
1.88044e+07	0.892292	0.869057	0.799377	1.49073
5.22997e+07	0.635191	0.406021	0.632541	0.604697
6.04301e+07	0.938301	0.12196	0.0841311	0.0716463
5.53673e+06	0.719195	0.600773	1.05911	1.6037
2.40852e+07	0.926502	0.774332	0.801245	0.583268
4.09941e+06	0.174257	0.889884	1.1819	3.52768
5.37642e+07	0.676234	0.342883	1.40362	0.853986
2.21714e+07	0.23443	0.847901	1.27014	1.7149
3.27003e+07	0.858505	0.448109	0.291986	0.438863
1.95338e+07	0.158991	0.993735	0.906049	0.998831
4.6954e+07	0.929901	0.309438	7.35384	11.2611
4.73676e+07	0.920205	0.612169	2.28368	1.82868
6.53748e+07	0.508514	0.977815	1.27034	2.13923
2.50655e+07	0.659679	0.39654	1.0151	0.751803
1.90717e+07	0.527995	0.877614	1.17836	1.11044
5.41941e+07	0.981434	0.189752	0.29956	0.433983
2.61711e+07	0.741276	0.731676	1.34093	1.07218
5.18023e+07	0.758101	0.786536	0.355598	0.311925
4.01208e+07	0.672555	0.403607	0.499798	1.08836
421111.0	0.517383	0.581626	0.851226	1.45383
2.09171e+07	0.669465	0.789349	0.391803	0.377356
1.51299e+07	0.67722	0.354851	2.89245	2.98588
1.79961e+07	0.596328	0.903908	1.0568	1.21968
6.22177e+07	0.950113	0.67056	0.466412	1.0906
5.40092e+07	0.933555	0.338283	2.478	0.90638
6.20372e+07	0.676018	0.693379	0.89264	0.727006
1.39308e+07	0.779772	0.465096	0.574269	0.712275
1.27183e+07	0.804858	0.572607	2.97572	2.39984
