mut_pos	s_d	w_d	s_fx	w_fx
5.24458e+06	0.497772	0.54935	1.21274	1.44966
2.14101e+07	0.780493	0.645758	2.7952	3.57494
6.80775e+06	0.798005	0.835195	1.04018	0.631953
4.32761e+07	0.596431	0.447243	1.26145	1.65478
5.23271e+07	0.794115	0.971786	0.19305	0.227424
4.5804e+07	0.101825	0.949791	1.19034	1.22813
4.64098e+07	0.977041	0.250126	0.93611	1.80007
4.94753e+07	0.4016	0.682622	0.692593	0.359591
6.45487e+07	0.0488568	0.966333	1.59827	0.893092
5.24066e+07	0.785771	0.396306	0.881716	0.860234
3.48128e+07	0.725699	0.599349	0.816984	0.596669
2.78643e+07	0.932894	0.569737	2.40133	1.13024
3.18354e+07	0.997621	0.322246	0.302226	0.191143
5.40571e+07	0.890783	0.751811	1.09084	1.10919
2.90858e+07	0.829858	0.863435	1.84919	0.868542
4.8394e+07	0.494216	0.549078	1.1302	1.35753
5.99659e+07	0.963533	0.65342	7.3525	4.45436
6.49849e+07	0.198264	0.899529	1.10161	1.0039
5.87732e+07	0.893265	0.681134	5.5971	5.06653
1.08734e+07	0.581586	0.726325	2.3042	1.27733
2.62988e+07	0.828588	0.303914	0.285889	0.234846
2.93933e+07	0.611479	0.811588	1.41676	3.12482
2.07443e+07	0.443702	0.989517	0.345775	0.325825
1.75273e+07	0.303944	0.860009	0.681502	1.04457
5.58849e+07	0.740328	0.571504	1.50943	1.47861
1.88626e+07	0.778679	0.642986	4.43442	5.89375
3.33868e+07	0.637754	0.768888	1.91217	0.78371
3.28802e+06	0.18902	0.921405	0.433408	0.671291
3.38171e+07	0.572083	0.682868	0.883755	0.806325
492171.0	0.933846	0.676107	0.632645	0.495413
6.20841e+07	0.70335	0.629228	1.0379	0.677347
4.35727e+06	0.776454	0.597872	1.40533	1.61728
5.16925e+07	0.864369	0.727889	0.330399	0.323067
9.3343e+06	0.884823	0.921629	1.41355	1.23453
1.48373e+07	0.696156	0.611852	0.163181	0.18755
2.94997e+07	0.697451	0.637331	0.413121	0.318095
1.58058e+07	0.420973	0.57937	0.46469	0.500298
1.50415e+07	0.64008	0.901227	0.893309	0.91638
3.2149e+06	0.543328	0.566121	1.3272	1.83738
2.51068e+07	0.806885	0.797228	0.47876	0.518162
6.61625e+07	0.569955	0.657313	0.440813	0.357284
3.32713e+06	0.697369	0.771853	2.01264	1.79987
4.21207e+07	0.174176	0.934735	4.08745	3.15777
2.62789e+06	0.472409	0.717929	3.60493	2.99356
1.04687e+07	0.91304	0.714566	0.955564	0.755965
3.70771e+07	0.272128	0.846144	0.0742454	0.0896623
6.86215e+07	0.573921	0.733473	1.84689	2.24308
4.75041e+07	0.085958	0.968286	0.647018	1.08344
5.22149e+07	0.529866	0.542313	0.463956	0.313877
4.36042e+07	0.870765	0.559651	0.551095	0.529038
3.41559e+07	0.314164	0.693677	0.425214	0.482997
5.77134e+07	0.600774	0.764607	0.101585	0.0844701
4.61825e+07	0.637632	0.537807	0.177735	0.172862
3.77261e+07	0.598131	0.643855	0.130898	0.277658
4.71828e+06	0.466226	0.909199	0.545547	0.644219
6.2142e+07	0.263889	0.761162	3.31454	2.51828
3.80358e+07	0.359613	0.895616	2.5897	2.79671
4.79137e+07	0.625793	0.490678	1.47567	1.91592
5.01832e+07	0.159407	0.9454	2.40363	1.78332
