mut_pos	s_d	w_d	s_fx	w_fx
1.08936e+07	0.69259	0.956377	0.672579	0.670529
2.21816e+07	0.175037	0.888545	0.887802	1.29831
6.46068e+07	0.819507	0.871112	0.312905	0.181788
4.73902e+07	0.694649	0.394616	1.1902	1.32829
5.59393e+07	0.613362	0.646929	1.33517	1.28476
4.91996e+07	0.908097	0.850623	0.531127	0.418399
2.93711e+06	0.64382	0.549042	4.54596	7.3079
3.52357e+07	0.846951	0.268213	0.902026	0.46404
3.37991e+07	0.759566	0.555782	0.6885	0.458732
5.5408e+07	0.786003	0.438341	1.12074	0.891863
1.62693e+07	0.801354	0.993195	0.647282	0.728232
5.25216e+07	0.286937	0.932063	0.565881	1.03363
1.69429e+07	0.741366	0.661442	0.334004	0.467387
6.66093e+07	0.403869	0.778677	3.28743	3.42763
1.61302e+07	0.544137	0.623902	0.32805	0.348095
1.8752e+07	0.869986	0.400001	0.673972	1.06701
3.02639e+06	0.474788	0.678329	0.899291	0.499806
4.87318e+07	0.922119	0.380913	0.65522	0.768513
2.93677e+07	0.58188	0.768701	0.608414	0.646778
4.38886e+07	0.686252	0.512263	3.81061	2.47178
3.1091e+07	0.492591	0.637891	0.75766	0.565715
3.3138e+07	0.576283	0.915983	1.03496	0.547935
3.21322e+06	0.856699	0.624626	0.963584	0.857
5.80744e+07	0.184159	0.995738	4.64195	3.5762
7.67091e+06	0.462386	0.778672	4.55753	3.77975
3.78065e+07	0.884483	0.401145	0.64958	0.511277
2.8287e+07	0.562798	0.966768	2.23056	1.69797
7.36592e+06	0.446684	0.91088	0.903623	0.789122
9.01185e+06	0.758214	0.456436	0.175448	0.152361
5.46068e+07	0.945593	0.219066	5.35502	2.72461
1.28107e+07	0.263652	0.965806	0.708583	0.600198
2.90252e+07	0.421471	0.925988	0.199075	0.303146
6.55115e+06	0.871964	0.138229	0.975835	0.927968
5.18825e+07	0.552624	0.82971	0.359593	0.50431
5.76293e+07	0.79284	0.747422	3.15446	1.84164
4.97928e+07	0.911033	0.634911	0.435918	0.475701
5.49838e+07	0.997436	0.594064	0.371105	0.682521
4.78983e+07	0.730544	0.411478	0.304842	0.248374
4.76143e+07	0.829312	0.741707	1.17166	1.32928
9.8997e+06	0.49404	0.524857	0.38555	0.517207
1.72758e+07	0.755541	0.501809	0.787478	0.508206
2.10003e+06	0.787502	0.835536	2.19538	1.32597
1.91958e+07	0.484175	0.767307	0.13355	0.227829
4.14537e+07	0.579185	0.586859	0.867985	0.909111
5.9232e+07	0.983072	0.688995	0.24007	0.182667
6.86852e+07	0.328417	0.862666	0.450404	0.481021
1.02955e+07	0.757132	0.518835	0.282518	0.524372
3.31255e+07	0.342773	0.688364	0.579703	0.30714
1.34012e+07	0.903545	0.421607	2.97277	3.12103
3.08428e+07	0.277827	0.76433	0.262916	0.280977
478511.0	0.775965	0.870223	0.265123	0.280339
6.81205e+07	0.498875	0.98117	0.0970022	0.0783959
6.88577e+07	0.11541	0.969355	1.10528	1.13004
3.60216e+07	0.526668	0.95693	0.272806	0.385816
5.46362e+07	0.715282	0.713384	5.65632	4.72602
5.34941e+07	0.291934	0.926411	0.503674	0.579916
4.14361e+07	0.146002	0.954294	1.64656	1.42309
4.13029e+07	0.391722	0.61601	0.182208	0.144141
4.33328e+07	0.128442	0.987279	1.49181	1.58481
3.26714e+07	0.884182	0.215686	3.44243	1.96335
1.10529e+07	0.880571	0.22265	3.37866	4.18948
4.28244e+07	0.899477	0.102291	1.02538	2.9517
4.23944e+06	0.629888	0.879196	5.33254	4.94459
6.51414e+07	0.549725	0.958816	1.77106	2.00788
2.87192e+07	0.824565	0.805876	0.438153	0.287803
5.0091e+07	0.877093	0.505037	0.203152	0.44725
4.28537e+07	0.768943	0.89009	1.19951	2.47602
5.27378e+07	0.776333	0.27912	0.807707	0.669017
6.031e+07	0.586448	0.912449	2.31843	2.01473
1.0008e+07	0.0625379	0.987267	6.7759	3.07898
4.43837e+07	0.79413	0.539757	1.38718	1.30041
2.63574e+07	0.615933	0.778867	0.071696	0.0805523
6.13185e+07	0.874295	0.602864	0.132033	0.1486
4.99271e+07	0.438735	0.567374	2.34055	2.17584
3.612e+07	0.916351	0.553886	1.42994	0.61876
2.06134e+07	0.796064	0.852618	2.41381	0.897118
1.53641e+07	0.677435	0.444489	0.398302	0.260202
5.22165e+07	0.984495	0.9757	3.96079	2.82432
3.82002e+07	0.604814	0.77351	3.04997	6.4633
2.8775e+07	0.787024	0.734132	0.216538	0.358662
6.53704e+07	0.525732	0.613013	1.94883	0.949765
5.27665e+07	0.930752	0.558228	6.28202	8.86295
5.82356e+07	0.958945	0.619912	0.628888	0.367565
4.80598e+07	0.207675	0.87212	0.218372	0.326998
3.48109e+07	0.291226	0.790035	1.45764	1.4461
2.66192e+07	0.999292	0.718814	0.336731	0.352565
4.99572e+07	0.673317	0.67236	0.333697	0.846944
3.84492e+07	0.6243	0.961163	0.843896	0.657305
5.48747e+07	0.534098	0.950854	0.148898	0.140896
1.00469e+07	0.948508	0.149665	1.0227	0.753027
2.76527e+07	0.86939	0.953986	1.36791	0.698619
3.38977e+07	0.513674	0.870602	0.692344	0.69185
1.0747e+07	0.712704	0.503419	0.505597	0.702396
5.75285e+07	0.431011	0.992738	11.425	12.1886
1.6385e+07	0.600033	0.55509	1.3592	0.651395
1.35738e+06	0.889447	0.82414	0.23191	0.333025
4.30119e+07	0.470451	0.691939	3.63079	3.09374
6.0518e+07	0.551417	0.49513	0.717421	1.11654
4.5661e+07	0.93037	0.280064	2.51405	1.27253
3.36555e+07	0.889112	0.441039	2.85713	1.7453
4.36164e+07	0.81032	0.876408	2.63976	3.4537
4.16606e+07	0.279437	0.983317	1.3207	1.30298
4.49741e+07	0.328146	0.81736	0.483652	0.496581
