mut_pos	s_d	w_d	s_fx	w_fx
1.18469e+07	0.764863	0.856589	0.412861	0.876973
4.80445e+07	0.449546	0.952896	1.15649	0.654382
6.35501e+07	0.412056	0.629441	0.965877	1.08157
4.31829e+06	0.44013	0.71391	0.214563	0.196552
3.28898e+07	0.836621	0.622852	0.244338	0.184644
5.98462e+07	0.861923	0.732241	2.81635	7.27688
7.94095e+06	0.586064	0.769021	0.606471	0.75256
5.39774e+07	0.785346	0.463407	0.310903	0.251214
3.11836e+07	0.645004	0.541525	0.917627	1.03377
6.24201e+07	0.516286	0.834511	0.883982	0.86935
5.72618e+07	0.410408	0.649419	2.96481	2.8191
3.12523e+07	0.469086	0.941404	1.19586	1.56914
5.81149e+07	0.202093	0.818962	0.495664	1.11456
4.60054e+07	0.650657	0.87855	0.703143	0.676048
3.45407e+07	0.861529	0.607812	0.18752	0.0734309
6.4961e+07	0.968129	0.954047	0.289781	0.339232
6.55832e+07	0.866892	0.866898	0.751539	0.595884
5.11887e+06	0.425743	0.819218	3.10008	3.23156
