mut_pos	s_d	w_d	s_fx	w_fx
4.52401e+07	0.804629	0.556241	0.291476	0.287192
9.49071e+06	0.744394	0.372943	1.62687	0.884443
6.15309e+07	0.971081	0.830203	1.73616	2.85429
2.40421e+07	0.780125	0.926546	2.48929	3.85571
1.85728e+07	0.431668	0.664757	4.55272	4.52055
5.58873e+07	0.704147	0.870331	1.82267	3.66772
3.52475e+07	0.451731	0.70873	1.53536	2.89298
2.91561e+07	0.974181	0.348878	0.163003	0.213625
1.69378e+07	0.545722	0.822372	2.53943	2.75828
1.76707e+07	0.56866	0.539865	0.577278	1.2612
2.1354e+07	0.625697	0.589104	1.21756	1.32705
3.68143e+06	0.409128	0.857257	0.669055	0.643368
1.39335e+07	0.945497	0.277475	0.780416	0.70119
5.38224e+07	0.591202	0.838045	5.90819	4.39419
3.67383e+07	0.994786	0.313811	1.30223	1.18814
1.60966e+07	0.504625	0.630194	2.25728	1.20879
1.53e+07	0.72625	0.942333	0.531665	0.598264
3.56132e+07	0.938599	0.548533	1.69754	1.7638
