mut_pos	s_d	w_d	s_fx	w_fx
1.74712e+07	0.628915	0.548248	1.97866	1.04215
1.5363e+07	0.986718	0.502725	0.807327	1.23285
6.87575e+07	0.884557	0.365434	0.577874	0.342822
3.77221e+07	0.586042	0.464268	0.512111	0.669306
6.36792e+07	0.98003	0.442404	2.01278	2.36303
3.79815e+07	0.890277	0.239114	0.352193	0.633218
1.36101e+07	0.500133	0.720466	0.327631	0.501949
6.04081e+07	0.700286	0.644711	0.463397	0.649364
5.92827e+07	0.966543	0.792815	0.216562	0.345994
2.24636e+07	0.589765	0.685399	0.573341	0.396038
4.34235e+07	0.875287	0.452244	6.23444	2.60484
5.48167e+07	0.687509	0.903994	0.94636	0.565546
2.38456e+07	0.564523	0.656565	4.15292	2.55561
1.9901e+07	0.780782	0.227866	1.51611	1.00147
5.38685e+07	0.734505	0.661944	2.35153	3.13578
6.20072e+07	0.39137	0.686042	2.44573	3.61806
3.40319e+06	0.792548	0.397432	1.46882	2.26437
4.54097e+07	0.188386	0.972139	0.1386	0.37334
2.44158e+07	0.161265	0.986386	1.2533	1.09678
5.18451e+07	0.158114	0.874136	2.39865	2.16702
6.3294e+07	0.574053	0.970451	0.399065	0.291131
3.89014e+07	0.97908	0.475731	3.74964	2.08544
4.3383e+07	0.700062	0.850696	3.01351	2.64856
8.5559e+06	0.838007	0.239439	0.188454	0.167205
4.68765e+07	0.514639	0.865676	0.257904	0.436643
5.61761e+07	0.936829	0.432985	0.809879	0.653986
5.88841e+07	0.793751	0.709665	3.27615	6.84541
6.48958e+07	0.989402	0.363664	0.751025	0.718603
5.35271e+07	0.874729	0.205016	0.264836	0.228261
3.73759e+07	0.479401	0.604056	1.04532	1.30431
2.49385e+07	0.728048	0.705575	1.55902	2.64937
5.9381e+07	0.383654	0.901701	1.03964	0.813228
2.08403e+07	0.356965	0.967703	5.80766	3.19606
6.43977e+06	0.810441	0.837686	0.737701	0.939726
2.20639e+07	0.961561	0.234969	0.477062	0.613511
4.1439e+07	0.969829	0.297881	2.21082	2.00385
2.16261e+06	0.985587	0.99754	0.528278	0.331375
4.06147e+07	0.857527	0.669789	0.685839	1.68239
1.3645e+07	0.900664	0.95682	1.86616	1.62928
9.04307e+06	0.591129	0.516263	0.208117	0.115078
3.17634e+07	0.573506	0.671896	1.18736	1.42007
1.15726e+07	0.570039	0.812116	1.60522	1.34438
1.63363e+07	0.876207	0.863676	1.97703	1.34984
6.68204e+07	0.989487	0.0126421	1.58786	1.02088
6.00417e+07	0.583601	0.723844	0.356617	0.35369
2.86373e+07	0.978622	0.26742	2.82672	1.36544
1.60963e+07	0.558147	0.536498	1.88367	0.940436
4.17682e+07	0.936161	0.503466	1.63796	1.19149
5.16547e+07	0.742496	0.638423	1.29173	1.04676
1.25747e+07	0.560725	0.494386	0.386977	0.274614
4.59886e+07	0.517385	0.854896	0.673144	0.707615
6.81145e+07	0.416928	0.851319	1.04236	0.896497
2.44529e+07	0.988948	0.663431	1.95111	0.765027
9.11378e+06	0.653698	0.95189	0.346503	0.234952
1.03991e+07	0.865342	0.792934	0.487909	0.685741
6.8525e+07	0.893672	0.966902	0.13589	0.103516
1.70606e+07	0.814405	0.917242	0.901839	0.706773
6.3318e+07	0.865093	0.760148	1.17054	0.661376
5.88503e+07	0.561803	0.705323	1.30987	1.28737
7.98247e+06	0.718467	0.385747	1.21532	0.96481
4.04407e+06	0.667328	0.763881	3.03383	2.38775
6.37896e+06	0.889837	0.216716	0.427067	0.388159
6.80847e+06	0.947377	0.506537	1.13378	1.19601
2.09505e+07	0.53014	0.738418	4.89061	5.89935
2.76359e+07	0.872578	0.167989	2.05295	1.82178
1.96848e+07	0.798104	0.416496	0.116424	0.169652
4.62769e+07	0.840373	0.913766	2.89372	3.53517
5.55684e+06	0.5314	0.56848	0.611966	0.414575
5.9532e+07	0.759993	0.443181	0.715557	1.28086
5.25815e+06	0.987718	0.0882551	0.847507	1.73112
5.90394e+07	0.833008	0.791415	0.191541	0.449016
2.53412e+07	0.931814	0.625935	5.73535	5.84665
2.54281e+07	0.672592	0.354976	1.47508	1.11467
6.88341e+07	0.925613	0.268707	5.40853	4.84088
6.35241e+07	0.402601	0.706947	0.315096	0.271765
9.22167e+06	0.89227	0.224668	1.65127	0.925529
2.24195e+07	0.896389	0.712696	1.55933	3.35044
1.46194e+07	0.867655	0.64875	3.25805	4.05346
4.8426e+07	0.613425	0.484745	0.199992	0.194331
5.23853e+07	0.533343	0.979366	1.14038	0.921955
3.40128e+07	0.990879	0.250545	1.06876	0.430845
1.277e+07	0.95163	0.842189	2.93095	3.01768
3.35221e+07	0.215296	0.814762	3.05752	5.24433
4.86155e+07	0.921399	0.307168	1.50483	0.903596
1.88522e+07	0.988577	0.956447	10.113	13.0667
6.07198e+07	0.495994	0.512275	0.803669	0.603738
2.97059e+06	0.377232	0.825074	2.15452	1.62366
3.38256e+07	0.148021	0.996554	0.673771	1.47587
1.93145e+07	0.865533	0.876678	2.38923	1.66309
6.66818e+07	0.707334	0.474206	1.28469	1.22588
