mut_pos	s_d	w_d	s_fx	w_fx
5.73034e+07	0.63309	0.83842	0.144137	0.149421
1.74384e+07	0.825062	0.703682	0.314534	0.170314
5.55306e+06	0.430498	0.650662	0.48366	0.378366
2.79831e+07	0.807353	0.792588	0.282453	0.257872
5.13157e+07	0.934867	0.816227	7.44832	2.98007
3.92582e+07	0.460596	0.808653	0.272599	0.381821
3.67842e+07	0.73077	0.910064	0.343468	0.34831
6.83637e+07	0.504698	0.653594	2.89987	2.9779
3.09389e+07	0.848934	0.52829	0.678271	0.334289
1.08653e+07	0.45501	0.912775	1.11586	0.371629
2.24477e+07	0.657674	0.976334	1.07424	0.611143
4.81748e+07	0.615548	0.758041	1.16964	1.03993
1.9725e+07	0.366911	0.881824	2.2179	1.60603
1.64199e+07	0.386414	0.694139	2.44552	2.20952
1.46816e+07	0.496027	0.752342	1.05819	1.27724
3.69919e+07	0.681856	0.919614	1.064	0.984653
2.72943e+07	0.848072	0.445508	0.27987	0.53212
5.16197e+07	0.594122	0.606519	1.27023	0.756945
