mut_pos	s_d	w_d	s_fx	w_fx
4.41539e+07	0.267806	0.999819	1.73548	1.3316
5.93012e+07	0.145671	0.959815	0.732697	0.762463
1.66052e+07	0.859174	0.177959	0.534001	0.337093
5.84271e+06	0.985439	0.432114	0.477012	0.320174
1.491e+07	0.99232	0.831275	0.304521	0.506365
5.50572e+07	0.778974	0.699155	1.47708	1.01558
2.43284e+07	0.794839	0.369642	4.04709	6.44475
6.84048e+07	0.625564	0.968254	0.499894	0.872156
1.52857e+07	0.292949	0.857749	2.7513	1.81788
5.33134e+06	0.82605	0.336484	2.25938	2.94595
2.64514e+07	0.761312	0.549832	0.459182	0.60293
4.70647e+06	0.72098	0.378003	0.196939	0.306391
4.45766e+07	0.101056	0.973793	1.91537	2.15243
3.46997e+07	0.45873	0.634173	2.29408	2.33933
823175.0	0.748481	0.773241	0.42731	0.372357
4.37218e+07	0.556656	0.714576	1.17585	1.02458
6.78046e+07	0.62651	0.691187	1.15951	1.05855
8.32462e+06	0.682877	0.733174	1.77278	1.09357
1.21495e+07	0.776858	0.595766	0.325606	0.349822
2.17713e+07	0.863447	0.152802	1.71012	2.88861
4.13384e+07	0.396958	0.887449	1.83724	1.67713
5.92163e+06	0.588823	0.972511	0.412209	0.502136
6.83491e+07	0.76148	0.790231	0.437633	0.393206
5.46022e+07	0.743767	0.598255	2.30158	2.43832
1.28784e+07	0.423435	0.654915	1.58577	1.13535
3.38538e+07	0.413248	0.70729	0.487868	0.820398
2.77165e+07	0.597501	0.46175	0.751161	0.650463
4.91566e+07	0.76269	0.505329	1.00815	0.679642
3.0952e+07	0.226026	0.952861	1.87324	2.54908
4.66323e+07	0.0398543	0.979347	3.20332	2.27135
4.85638e+07	0.968072	0.967383	0.361433	0.528385
3.98922e+07	0.919972	0.134989	0.298938	0.315468
5.79045e+07	0.705311	0.753881	1.32892	0.643701
1.118e+07	0.553149	0.610339	0.306423	0.273074
2.91452e+07	0.920216	0.824983	2.68347	1.95927
5.50938e+07	0.751996	0.40021	0.415298	0.453587
242522.0	0.789165	0.663571	1.74836	2.22678
5.09615e+07	0.859756	0.956622	3.19211	2.71128
4.4173e+07	0.887516	0.329098	0.137987	0.185578
5.60898e+07	0.892209	0.543513	0.776786	1.2155
6.26e+07	0.802012	0.488732	0.72679	0.63057
4.8772e+07	0.67386	0.919013	1.11311	0.550845
5.52108e+07	0.494161	0.593465	1.93034	0.984731
2.54601e+07	0.61989	0.52317	1.30378	1.46606
3.42709e+06	0.732715	0.894525	3.2078	2.74664
7.60919e+06	0.954024	0.318494	1.40439	2.13364
2.64635e+07	0.159006	0.902835	0.653894	1.30853
5.11297e+06	0.100638	0.963354	1.39762	3.37394
4.34381e+07	0.834308	0.271367	1.02934	1.1397
2.96648e+07	0.920775	0.97608	5.16386	5.58747
6.47319e+07	0.660898	0.861948	0.408886	0.441865
5.15361e+07	0.996075	0.192057	0.640733	0.688338
2.90252e+07	0.893248	0.465945	0.858464	0.34814
4.68049e+07	0.711737	0.411574	0.83385	0.941497
3.51647e+07	0.653137	0.875364	1.2534	0.694861
6.81825e+07	0.575504	0.577557	0.686796	0.581718
1.52464e+07	0.711367	0.664153	4.40143	7.24739
1.9842e+07	0.573717	0.540221	2.81952	0.982126
4.78539e+07	0.78977	0.229952	0.784278	1.4864
4.37906e+07	0.735632	0.448462	0.507012	0.328729
5.86342e+07	0.433178	0.588457	0.242602	0.163793
2.59122e+07	0.703483	0.327397	1.50754	1.98824
4.11773e+07	0.896416	0.781772	0.221957	0.225909
4.08538e+07	0.432671	0.731389	3.01633	2.08401
3.08804e+07	0.914594	0.560217	1.2896	0.545277
6.90686e+06	0.469216	0.867051	2.23805	2.22977
2.2823e+07	0.213051	0.822601	0.924627	0.869897
2.64424e+07	0.702512	0.480759	0.0896723	0.101014
2.72926e+06	0.960655	0.555965	3.68455	4.76305
4.31266e+07	0.872196	0.332222	0.924329	1.13747
4.60988e+07	0.937998	0.125389	2.47001	3.36779
3.51346e+07	0.862471	0.166491	2.91414	3.49905
8.14693e+06	0.433204	0.67479	6.59878	5.35076
