mut_pos	s_d	w_d	s_fx	w_fx
2.05016e+07	0.991876	0.616601	0.669371	0.811666
1.0599e+07	0.974359	0.522155	1.34824	1.4614
6.21357e+07	0.440321	0.971764	1.43695	1.50123
1.78635e+07	0.863789	0.655715	2.5346	3.33802
3.92291e+07	0.956515	0.447511	0.616762	0.499695
2.8246e+07	0.10951	0.953543	0.395281	0.441741
2.1743e+07	0.886964	0.135337	0.559381	0.612966
5.71276e+06	0.0216095	0.989704	1.33981	2.53323
5.52852e+06	0.898451	0.220946	0.429646	0.675293
2.99638e+07	0.669864	0.704153	0.330937	0.721156
5.55094e+07	0.561686	0.922572	2.54031	1.98773
3.67701e+07	0.879547	0.442523	1.64361	2.29406
1.73599e+07	0.939432	0.964687	0.93767	0.518028
1.70034e+07	0.934822	0.639859	0.951517	1.00288
4.02303e+07	0.879674	0.167473	0.562118	0.367388
1.54267e+07	0.921075	0.197875	6.54819	8.87782
4.82188e+07	0.864494	0.170059	0.188438	0.147997
3.25432e+07	0.965022	0.315966	2.86674	3.62858
