mut_pos	s_d	w_d	s_fx	w_fx
5.1978e+07	0.998667	0.219461	0.283752	0.280376
3.14615e+07	0.816854	0.980442	1.22843	2.19598
3.97972e+07	0.903995	0.409871	0.747407	0.61394
3.15497e+07	0.48319	0.598097	0.262768	0.432785
1.24413e+07	0.920523	0.398731	0.171518	0.171084
2.70766e+06	0.495642	0.506329	0.719741	0.974947
5.82277e+07	0.852844	0.401901	0.218932	0.166129
2.53429e+07	0.766809	0.764149	0.941165	0.51003
3.75282e+07	0.679615	0.579622	3.51038	2.09664
2.79515e+07	0.691521	0.337822	1.69432	1.17305
1.60524e+07	0.62249	0.863335	0.10338	0.0814794
5.11563e+07	0.674269	0.649702	0.131379	0.318142
3.52157e+07	0.332599	0.778498	1.20046	1.17449
3.98132e+07	0.638801	0.987773	0.172103	0.192813
3.80833e+07	0.847287	0.598205	1.26572	1.87515
6.19397e+07	0.620587	0.679124	1.16841	2.6714
3.84495e+07	0.620715	0.90058	1.24385	0.751368
4.28609e+07	0.543788	0.490341	0.335535	0.263288
1.42382e+07	0.930666	0.442712	1.0708	1.12828
3.64225e+07	0.976383	0.268748	0.776468	1.05429
5.32711e+07	0.694493	0.568464	0.567881	0.796338
8.9828e+06	0.983797	0.360202	1.36978	2.03166
1.97978e+07	0.634636	0.453638	0.133254	0.0868829
4.06849e+07	0.397489	0.884248	0.698415	0.875066
4.10106e+07	0.563857	0.921572	0.506366	0.276734
3.94598e+07	0.304583	0.917632	0.501959	0.675234
5.46693e+07	0.879344	0.755941	0.647889	1.13229
4.62686e+07	0.961371	0.0868039	0.288111	0.957142
4.6736e+07	0.976812	0.815903	0.552903	1.1907
5.46725e+07	0.966916	0.769267	0.422029	0.602935
4.7853e+07	0.491074	0.773723	11.8259	6.11585
7.08956e+06	0.851839	0.516449	9.90402	9.98757
1.11912e+07	0.247752	0.755835	0.692453	0.573346
3.42421e+07	0.72395	0.300203	2.12671	1.71264
5.45908e+07	0.541088	0.640296	1.14379	1.89097
5.82208e+07	0.821307	0.208806	0.421545	0.585415
5.80016e+07	0.894418	0.313221	0.807643	1.27494
4.26351e+07	0.405108	0.971961	5.98238	3.91406
2.09535e+07	0.97852	0.588751	0.946173	1.64386
2.39345e+07	0.114677	0.984701	2.71892	5.07476
