mut_pos	s_d	w_d	s_fx	w_fx
6.81669e+07	0.4789	0.640576	0.566072	0.431878
6.03779e+07	0.617905	0.706315	3.56643	1.74708
3.38304e+07	0.375132	0.893045	2.33753	2.46138
4.55992e+07	0.410419	0.721108	2.57705	3.01672
3.7045e+07	0.906167	0.865512	2.93639	1.76838
1.36109e+07	0.932711	0.546717	1.57193	1.88694
1.97803e+07	0.956004	0.450398	0.891308	0.689589
3.93172e+07	0.745098	0.754464	1.14269	0.611546
3.22041e+07	0.945958	0.306016	1.03591	1.14598
3.52344e+07	0.709485	0.449417	5.26209	2.09094
1.85121e+07	0.318588	0.757617	0.107413	0.200467
5.3593e+07	0.831238	0.702292	0.427945	0.263013
2.02366e+07	0.946331	0.990389	0.248311	0.282942
3.9797e+07	0.642168	0.837999	0.372669	0.355798
1.66265e+06	0.325615	0.815629	0.431	0.793017
3.64701e+07	0.861686	0.838543	0.778982	1.61688
5.00176e+06	0.548364	0.80293	0.587108	0.284459
1.09656e+07	0.14125	0.870685	0.273438	0.185013
7.43055e+06	0.930418	0.209775	1.23082	1.00761
2.76968e+07	0.64298	0.992748	0.433477	0.899984
6.08598e+07	0.198426	0.89307	0.709505	0.698137
4.53625e+07	0.745043	0.607853	0.39039	0.267883
5.62169e+07	0.717587	0.939338	3.49268	4.97364
1.82635e+07	0.946341	0.728957	1.87536	1.22014
6.21395e+07	0.909243	0.644768	1.40136	1.90863
3.81441e+07	0.798084	0.757816	6.75289	6.37936
3.24432e+07	0.931478	0.18836	0.405504	0.206145
3.07396e+07	0.654375	0.823119	3.28453	3.2301
4.6092e+07	0.462571	0.787783	0.279355	0.310415
7.31766e+06	0.520516	0.989007	6.82827	7.07195
4.06115e+07	0.699372	0.871423	0.537666	0.167826
2.04494e+07	0.572786	0.877282	5.14117	2.40457
6.46463e+06	0.622804	0.757894	0.858656	0.552639
4.02994e+07	0.159783	0.957738	1.31179	1.27043
2.74464e+07	0.56568	0.978137	0.0851729	0.0472316
2.53282e+07	0.971729	0.198977	1.12199	2.55561
6.48084e+07	0.816112	0.843097	7.6993	6.95279
2.22025e+07	0.608037	0.494718	0.515437	0.503836
4.88717e+07	0.717065	0.619858	0.602034	0.523935
6.79243e+07	0.603993	0.596569	0.918216	3.12034
5.16852e+07	0.289509	0.825487	0.272794	0.207666
3.76286e+07	0.84639	0.630083	0.763882	0.738656
6.68069e+07	0.818869	0.242381	2.54163	1.3426
1.2363e+07	0.763736	0.569022	2.06105	2.52969
2.3096e+07	0.61449	0.403856	4.20634	5.40976
8.75845e+06	0.419865	0.820494	2.90981	5.27927
2.05455e+07	0.906267	0.966305	2.16571	2.83227
3.30285e+07	0.991543	0.5983	0.703084	0.825456
3.62086e+07	0.596662	0.403404	0.35426	0.401761
3.97318e+07	0.894631	0.383367	0.663277	0.645908
2.29846e+07	0.96621	0.579767	1.13869	2.55704
3.26603e+07	0.232596	0.849388	3.05723	4.18715
5.5708e+07	0.998068	0.725965	2.14294	2.18594
2.68685e+07	0.458617	0.946591	1.06385	0.357337
