mut_pos	s_d	w_d	s_fx	w_fx
3.32387e+07	0.859286	0.929125	0.366366	0.540055
1.77242e+07	0.375719	0.776359	9.55583	5.46525
4.91442e+07	0.527078	0.626206	0.519349	0.997361
6.57605e+06	0.373352	0.837581	1.15904	0.503945
3.68102e+07	0.821165	0.302613	0.640595	0.546947
2.7709e+07	0.420125	0.885433	0.155365	0.139732
3.75628e+07	0.556609	0.860189	4.85263	5.17768
4.38912e+07	0.563944	0.802914	1.38128	1.12801
1.27178e+07	0.890149	0.153596	0.476865	0.337921
6.74458e+07	0.501885	0.726257	1.35139	1.07175
5.83035e+07	0.763016	0.858571	0.5329	0.830392
4.49213e+07	0.769392	0.90489	0.779337	0.89132
5.42208e+07	0.811932	0.85816	0.0460919	0.0668372
6.16834e+07	0.501053	0.569016	1.12316	0.946759
5.50024e+07	0.408096	0.845654	1.36582	1.51704
1.69455e+07	0.776319	0.579312	5.28128	5.97061
2.81339e+07	0.22288	0.952316	4.61638	8.97827
6.57856e+07	0.313102	0.924346	1.04225	2.01981
6.11698e+07	0.459811	0.573117	5.23347	6.0957
3.13464e+07	0.868098	0.675551	0.0528813	0.0735191
3.2602e+07	0.692629	0.508794	1.63671	0.793622
9.52767e+06	0.952448	0.19454	1.27114	0.887504
2.57982e+06	0.947897	0.576249	2.17083	4.16932
2.53254e+07	0.617227	0.649063	0.651384	1.75366
6.8647e+07	0.686727	0.746692	2.47253	3.72352
3.18997e+07	0.80579	0.973601	0.100672	0.228026
8.28168e+06	0.949394	0.715118	1.56377	0.598914
5.39179e+07	0.512833	0.504527	0.928639	0.70484
4.11584e+07	0.790787	0.94263	0.137847	0.107925
2.72385e+07	0.766819	0.298485	1.56547	0.763035
4.10255e+07	0.371138	0.732799	0.789765	0.422544
5.12585e+07	0.88604	0.857474	0.836167	0.730264
4.35365e+07	0.476536	0.730434	1.99702	4.14219
1.88015e+07	0.838463	0.284817	0.29885	0.192618
5.33604e+07	0.565895	0.82028	2.5258	1.50381
3.15199e+07	0.988519	0.77492	3.14837	2.25162
4.18077e+07	0.50662	0.631325	1.23092	0.979641
2.74529e+07	0.297274	0.770479	0.63493	0.935885
7.69244e+06	0.690297	0.765603	2.08694	1.59554
2.01838e+07	0.823693	0.376588	0.437073	0.404937
4.88682e+07	0.622801	0.618507	0.411023	0.266432
3.73658e+07	0.887078	0.923564	0.594776	0.422195
8.14614e+06	0.957438	0.974579	0.685348	0.695231
6.47973e+07	0.105716	0.989529	1.41557	3.2557
4.15702e+07	0.265865	0.770367	0.411993	0.315073
1.91878e+07	0.736718	0.271638	0.329807	0.310884
3.22148e+07	0.595976	0.908009	1.23343	1.49066
4.94232e+06	0.536218	0.775532	1.4015	1.14159
4.77639e+07	0.203333	0.968775	1.31783	0.899069
2.82093e+07	0.640953	0.988013	0.662653	0.569207
1.219e+07	0.56098	0.901393	1.86762	2.13697
2.96795e+07	0.342929	0.776603	0.852514	0.567698
3.03693e+07	0.805743	0.860691	3.11466	1.88954
6.08761e+07	0.716674	0.845531	0.707206	0.401127
4.84951e+07	0.441801	0.667667	0.344622	0.499917
1.73007e+06	0.529717	0.827296	0.745082	0.605969
6.83794e+07	0.526067	0.653562	3.35404	1.88873
3.90673e+07	0.719908	0.779209	0.735841	0.68817
3.91163e+07	0.512017	0.798677	0.554465	0.434159
4.24159e+07	0.749819	0.503725	0.588244	0.448405
4.48205e+07	0.36206	0.688569	0.637181	0.616693
3.91848e+07	0.479374	0.827127	0.814696	0.758118
1.47801e+07	0.570928	0.464406	1.07105	0.637613
5.87393e+07	0.623963	0.574165	0.586216	0.961518
5.48128e+07	0.891076	0.747305	0.240861	0.16075
4.55011e+06	0.959087	0.840014	0.635929	0.754064
2.19314e+07	0.957136	0.579175	2.88866	1.29304
4.99964e+07	0.3401	0.907397	2.52765	2.64436
3.32972e+07	0.980529	0.309948	1.6976	1.80711
7.90125e+06	0.558624	0.955918	3.26903	4.8933
4.1885e+07	0.339719	0.838302	0.252153	0.179816
5.26509e+07	0.893993	0.554931	1.17162	1.57916
7.37165e+06	0.949634	0.618638	2.01565	3.46873
3.38414e+06	0.848417	0.449008	3.69632	2.56281
2.23985e+07	0.863035	0.97247	0.486219	0.304516
5.35681e+07	0.578491	0.44022	1.66691	1.34706
5.28006e+07	0.158896	0.962448	1.42677	0.748467
5.05788e+07	0.358486	0.85232	0.985302	1.62821
6.84797e+07	0.218991	0.841148	1.65223	2.17961
6.30193e+07	0.836633	0.431943	0.434007	0.225879
2.82864e+07	0.829256	0.525691	1.70276	0.664175
6.88054e+07	0.576738	0.985373	1.04602	0.901863
6.05652e+07	0.347854	0.876975	1.87413	3.479
5.31755e+07	0.285412	0.949415	0.193587	0.420082
8.12423e+06	0.936341	0.998427	1.18419	1.72341
4.40355e+07	0.416381	0.63117	1.68391	4.26599
3.15594e+07	0.759716	0.698408	1.66444	1.26043
4.13819e+07	0.880287	0.34037	2.22994	1.57136
1.73727e+07	0.275851	0.760551	3.5774	4.05325
6.14002e+07	0.855204	0.794322	0.640685	0.740351
2.01836e+07	0.863195	0.327357	3.53914	5.28761
3.44681e+07	0.754654	0.844896	2.47321	1.98261
2.36752e+07	0.948163	0.460701	0.750315	0.805701
2.57609e+07	0.690365	0.766504	2.72783	1.8766
2.56383e+07	0.862053	0.399549	2.20557	1.31087
3.76989e+07	0.587181	0.836337	1.12988	1.15288
1.00824e+06	0.205658	0.933218	1.32137	0.858113
6.07823e+07	0.288848	0.891605	0.94938	0.93277
6.54513e+07	0.983759	0.685215	0.162208	0.137889
4.0451e+07	0.113013	0.917902	2.55097	3.72827
5.22434e+07	0.639676	0.977302	0.889864	0.634472
5.00302e+06	0.662209	0.522494	4.5822	2.3459
6.42246e+07	0.977364	0.920745	1.47914	1.81745
2.55002e+07	0.336386	0.830192	1.28594	1.54408
1.1905e+07	0.742092	0.864273	0.750702	0.848821
1.68404e+07	0.776885	0.251139	2.34096	2.10924
1.6788e+07	0.830301	0.181766	0.225999	0.120084
6.61345e+06	0.873929	0.418786	0.221862	0.172929
3.70663e+07	0.916728	0.539937	1.27869	1.29528
3.15254e+07	0.267758	0.769821	0.326664	0.324246
3.85599e+07	0.552858	0.620622	2.30262	1.19909
1.84488e+07	0.614531	0.556087	1.14481	1.12374
5.00866e+07	0.932903	0.944381	21.1376	8.80656
8.32097e+06	0.259818	0.886584	1.57265	2.02162
5.10076e+06	0.412561	0.629306	0.921919	0.447782
5.62773e+07	0.46865	0.611542	0.786868	0.608296
4.92151e+07	0.235868	0.908285	1.06922	0.84147
2.57027e+07	0.827894	0.434794	0.317618	0.518543
2.11164e+07	0.169168	0.939007	2.76583	2.73119
3.44263e+07	0.341981	0.714882	2.74767	1.55311
