mut_pos	s_d	w_d	s_fx	w_fx
1.17805e+07	0.88447	0.15108	4.46073	3.46714
2.36337e+07	0.949186	0.75666	0.413842	0.42801
3.17058e+07	0.6304	0.417078	3.73384	1.55552
1.60402e+07	0.808536	0.362586	0.335665	0.297114
1.15752e+07	0.636868	0.707304	1.93613	2.33733
2.09042e+07	0.812634	0.646915	0.227975	0.394833
2.3229e+07	0.257823	0.99565	2.71804	1.75059
4.93076e+07	0.791363	0.607495	0.909086	1.70746
5.83311e+07	0.553464	0.913498	0.624933	1.13393
3.69859e+06	0.829574	0.730679	1.23059	1.71199
5.9114e+07	0.41874	0.945128	1.82171	3.25321
4.05764e+07	0.912154	0.256152	0.731802	1.64242
9.55651e+06	0.816452	0.991142	0.253304	0.379977
6.41644e+07	0.644962	0.674008	0.723019	0.830895
3.159e+07	0.470436	0.752823	2.42547	3.8622
1.91719e+07	0.732041	0.892537	0.675064	0.495413
3.50106e+07	0.938406	0.0854457	2.12946	1.90578
8.48704e+06	0.716738	0.350648	0.276501	0.21879
1.49275e+07	0.52828	0.803101	0.957533	1.49197
6.58959e+07	0.794173	0.522395	0.323514	0.162401
5.14728e+07	0.992075	0.42381	1.72321	0.935597
1.0727e+07	0.953999	0.328415	0.302271	0.353582
4.731e+07	0.963834	0.689598	1.54869	0.854929
2.42083e+07	0.396363	0.791482	4.73289	3.97607
4.99718e+07	0.825604	0.8443	0.431816	0.41217
2.17122e+07	0.71882	0.986153	2.42242	1.6237
3.72819e+07	0.388683	0.748632	4.07248	1.81235
5.4503e+07	0.846954	0.520457	1.89002	1.80358
3.22914e+07	0.767744	0.496778	0.929438	0.941849
5.44492e+07	0.897817	0.963207	0.517468	1.02257
6.9973e+06	0.636411	0.998602	2.65475	4.28462
5.75098e+07	0.900664	0.953699	1.13962	1.17093
5.07419e+07	0.801823	0.636689	0.88644	1.81363
3.44e+07	0.900551	0.926595	0.0535377	0.0603821
2.04147e+07	0.569701	0.504688	5.15946	3.4103
2.84044e+07	0.779817	0.680527	0.5085	0.670712
4.23712e+07	0.448164	0.884027	0.110048	0.134977
