mut_pos	s_d	w_d	s_fx	w_fx
1.40243e+07	0.928912	0.331175	1.6445	1.89204
1.23826e+07	0.263977	0.804703	1.52318	1.89654
8.86082e+06	0.872368	0.967929	0.860523	0.809831
2.11597e+07	0.676428	0.66665	1.29486	0.77559
2.19401e+07	0.785964	0.374698	3.24239	3.86433
5.50179e+07	0.366102	0.928321	0.826565	1.81886
6.55849e+07	0.865601	0.988432	0.619237	0.936636
2.97094e+07	0.73869	0.563328	3.20447	2.14195
4.91387e+07	0.830987	0.503188	1.43489	1.02956
3.68126e+07	0.953901	0.0461488	0.338132	0.317201
4.11638e+07	0.904607	0.883053	0.206452	0.0992915
6.93297e+06	0.862477	0.223055	3.05251	1.77151
2.27481e+07	0.582356	0.793703	0.395291	0.42619
5.12752e+06	0.988814	0.57497	4.31024	4.52261
1.65872e+07	0.741625	0.922436	1.97196	1.96398
4.29117e+07	0.955657	0.376297	1.47313	1.31417
3.47577e+07	0.803816	0.787427	1.18762	1.95252
1.99387e+07	0.812597	0.274337	1.83476	1.6436
1.35949e+07	0.581275	0.475993	3.71329	2.89536
4.26096e+06	0.87871	0.979569	0.485037	0.593942
4.72509e+07	0.0970861	0.944615	0.599913	0.512116
5.82037e+07	0.905568	0.104566	1.45779	0.761666
7.14691e+06	0.233082	0.955074	0.218956	0.228084
5.39381e+07	0.37908	0.622618	0.254013	0.447481
5.49032e+07	0.731873	0.32879	0.863249	0.909626
2.04916e+07	0.999518	0.522818	0.0836915	0.130644
6.78486e+07	0.929033	0.926346	0.607884	0.430925
1.8938e+07	0.829302	0.84461	0.182955	0.144744
2.45342e+06	0.833048	0.312606	2.52514	4.62698
4.62458e+07	0.625533	0.375535	2.06094	2.05722
3.61933e+07	0.135289	0.953387	0.549187	0.50309
4.0284e+06	0.44653	0.666663	0.760703	1.2333
4.6247e+07	0.973458	0.389038	3.63915	3.50158
1.78285e+07	0.158167	0.894182	1.45366	1.1194
6.49817e+07	0.496777	0.67285	1.68186	1.71675
1.45799e+07	0.965663	0.707861	1.3444	1.46277
2.72738e+07	0.344009	0.695743	0.645536	0.426367
