mut_pos	s_d	w_d	s_fx	w_fx
6.87212e+07	0.752377	0.387379	2.75599	2.09828
4.60038e+07	0.98113	0.146661	0.709531	0.665759
3.3558e+07	0.381824	0.776439	1.99769	1.87874
1.26368e+07	0.953062	0.697739	0.0634792	0.0643918
4.72023e+07	0.660836	0.948092	0.451733	0.27029
5.08879e+06	0.905737	0.888132	2.26002	2.94458
1.606e+07	0.982325	0.414394	1.32855	2.95461
6.22626e+07	0.844844	0.598092	1.38486	1.24945
2.33616e+06	0.897883	0.162229	1.19732	0.916021
1.98697e+07	0.407689	0.874628	3.05169	2.08157
4.49829e+07	0.795759	0.980456	0.842581	0.860222
1.06659e+07	0.197137	0.913859	2.5038	2.0862
4.94584e+07	0.456763	0.721842	14.3429	19.6292
1.14783e+06	0.63709	0.935459	3.46243	3.79874
2.75664e+07	0.731139	0.829766	0.807525	0.461673
9.48412e+06	0.850833	0.437294	1.63392	3.25871
4.2303e+07	0.174085	0.941123	6.51008	6.33309
5.07654e+07	0.583476	0.706303	0.424293	0.419178
2.0602e+07	0.898648	0.4245	4.34376	4.04048
1.38765e+07	0.550162	0.934061	0.325646	0.509921
2.38036e+07	0.978525	0.753556	0.105211	0.109932
3.55571e+07	0.898356	0.854182	6.19112	2.95705
5.69685e+07	0.891347	0.200284	0.684373	0.429986
4.39688e+07	0.99743	0.322515	1.49741	1.20297
1.89726e+07	0.578124	0.951715	2.05052	2.22166
6.28977e+07	0.763402	0.707865	0.191862	0.465103
3.76492e+06	0.894888	0.202265	0.197248	0.317262
6.76632e+07	0.650956	0.708805	2.22469	1.5509
5.0794e+07	0.758018	0.270726	0.528057	0.354346
369169.0	0.827733	0.279371	1.6615	1.74871
6.24803e+07	0.399534	0.936282	2.01405	2.04131
3.92631e+07	0.81138	0.98078	3.54139	5.60115
5.47037e+07	0.579015	0.588866	3.65043	7.05914
1.26155e+07	0.346702	0.800129	0.178811	0.168994
1.45985e+07	0.874478	0.207536	0.571467	0.504408
1.84559e+07	0.357755	0.773203	1.03542	1.83805
3.17252e+07	0.969022	0.870755	0.221282	0.192896
5.07732e+07	0.737326	0.487072	1.2204	2.59664
1.43938e+07	0.738063	0.284421	1.8165	2.0095
7.71825e+06	0.942372	0.0600287	0.416467	0.303782
6.85962e+07	0.321451	0.825833	1.96915	2.10848
3.14076e+07	0.624361	0.78434	3.50558	2.95622
1.65253e+07	0.0924855	0.967542	0.115105	0.0927212
3.95017e+07	0.311914	0.828957	0.714639	0.947292
8.35397e+06	0.452846	0.70183	1.66657	2.53405
4.80931e+07	0.446066	0.674422	0.900157	1.01385
1.81785e+07	0.598461	0.851139	0.286092	0.456322
4.72114e+07	0.78293	0.403487	0.567241	0.729372
5.67101e+07	0.795446	0.300318	1.01208	1.11686
3.74245e+07	0.678568	0.810484	1.4332	0.951278
6.11704e+07	0.356652	0.690059	1.8705	1.63264
2.00525e+06	0.978109	0.99547	1.19044	1.25557
4.92444e+07	0.60281	0.915643	0.751346	1.10269
6.58923e+07	0.86965	0.717619	0.064343	0.10695
496024.0	0.750219	0.513178	0.203539	0.430543
4.52042e+07	0.539762	0.903433	0.785212	1.44359
6.21942e+07	0.531364	0.895094	1.65317	2.8618
4.85339e+07	0.824403	0.924251	4.47686	4.75451
5.41982e+07	0.587291	0.65909	1.32527	2.06225
1.2805e+07	0.673311	0.612996	0.395654	0.888236
5.81528e+07	0.807479	0.508388	0.574515	1.17372
2.27007e+07	0.54353	0.488878	0.439164	0.805434
2.89798e+07	0.511812	0.995719	0.91889	0.917134
4.80198e+07	0.93856	0.244028	0.405346	1.31947
2.74885e+07	0.426401	0.989625	0.816488	1.32026
5.9042e+07	0.589167	0.797634	0.437492	0.352041
5.37912e+07	0.8914	0.226768	3.33614	9.93387
1.38669e+07	0.384844	0.756491	4.18518	2.51625
8.2641e+06	0.548537	0.893375	1.50636	1.14015
2.92318e+06	0.704552	0.337669	1.9336	1.45766
1.00564e+07	0.509544	0.910224	4.29238	5.08557
3.59876e+07	0.641231	0.790118	7.71338	16.8564
4.42404e+07	0.48329	0.794494	1.34066	0.980474
2.84197e+07	0.510495	0.944233	0.511564	0.496431
7.43697e+06	0.778291	0.510061	0.710872	0.807587
6.07379e+07	0.937085	0.782195	1.45011	1.28983
4.14643e+07	0.561883	0.941096	2.28597	2.17651
2.12533e+07	0.682088	0.320872	0.532983	1.06524
5.38537e+07	0.448251	0.630387	0.391186	0.465718
6.102e+07	0.795879	0.365462	0.824133	0.883771
3.36232e+07	0.658911	0.774517	2.4442	5.48848
4.1991e+07	0.628911	0.814436	0.172456	0.439249
1.53957e+07	0.177198	0.995853	4.79476	7.51812
3.86834e+07	0.145147	0.94536	1.21126	1.62041
3.18628e+07	0.692973	0.410653	2.57881	3.20416
3.58451e+07	0.634049	0.912349	0.80584	0.45207
6.0729e+07	0.605584	0.622735	2.01652	1.40939
8.8184e+06	0.898256	0.385545	2.15327	1.55077
4.50524e+07	0.683821	0.723965	1.12563	0.686638
3.50606e+07	0.56868	0.628241	0.23368	0.246965
2.87166e+07	0.620698	0.718599	0.786666	0.848068
1.71988e+07	0.93897	0.745231	0.760879	0.405226
1.81842e+07	0.666773	0.474414	0.452799	0.612409
5.21789e+07	0.993415	0.148046	1.48755	1.25405
1.72587e+07	0.989718	0.678806	1.27039	0.950776
4.89e+07	0.801073	0.950733	0.225229	0.42067
2.20209e+07	0.807433	0.835389	1.15327	0.740867
7.50028e+06	0.636973	0.579985	0.147571	0.0398802
7.23892e+06	0.412488	0.792669	0.90531	0.325272
5.56199e+07	0.671233	0.784511	0.184282	0.270856
6.52039e+07	0.207312	0.955077	1.65682	1.56195
5.68615e+07	0.678047	0.659668	0.599534	1.06043
8.51545e+06	0.981388	0.908367	3.30787	2.29807
6.69511e+07	0.675124	0.534202	0.0766986	0.07861
4.85362e+07	0.979983	0.971467	1.38203	1.47249
2.90738e+07	0.656241	0.534997	0.400115	0.307399
1.80299e+07	0.16677	0.963106	0.497758	1.06408
3.8553e+06	0.735732	0.550563	0.627856	1.19326
3.83171e+07	0.426644	0.812333	1.42712	1.29637
1.5841e+06	0.945459	0.423759	0.6302	0.528664
5.33117e+07	0.77093	0.41975	6.31317	3.74806
3.13992e+07	0.620663	0.494819	0.670074	1.21258
2.79348e+07	0.594632	0.818215	4.0063	2.57274
2.16702e+07	0.579046	0.759168	0.84614	1.60041
3.47025e+07	0.138391	0.954875	0.508436	0.81406
2.73263e+07	0.568499	0.509505	0.360674	0.4702
3.05005e+07	0.501843	0.859901	1.42176	1.51621
3.81075e+07	0.544655	0.601731	6.59088	6.73378
5.28261e+07	0.889896	0.540363	0.327823	0.306243
2.28261e+07	0.907183	0.666291	0.690045	0.923741
1.22236e+07	0.407583	0.601568	1.61133	1.57869
9.4227e+06	0.946516	0.834016	2.26821	2.4769
2.84062e+07	0.837934	0.419419	0.178629	0.234785
2.84125e+07	0.819728	0.665554	2.33594	2.01944
1.41974e+07	0.976946	0.501921	0.990883	0.743736
1.86873e+07	0.716807	0.506902	0.426022	0.568078
5.44284e+07	0.796685	0.625283	1.75858	1.14398
3.72186e+07	0.792134	0.848891	4.36824	2.01812
1.22418e+07	0.433575	0.629464	2.96451	1.79686
6.61712e+07	0.582045	0.629582	0.707655	0.65126
3.77509e+07	0.0575105	0.980145	0.367443	0.191868
6.06702e+07	0.791759	0.640887	0.617589	0.335232
6.51771e+07	0.664932	0.73989	1.17256	2.11892
3.67729e+07	0.986856	0.870424	3.06469	1.23665
4.80544e+07	0.719761	0.392579	5.36911	5.58961
5.01866e+07	0.292521	0.8033	0.239045	0.431622
7.07187e+06	0.469497	0.548806	0.544806	0.7041
643195.0	0.919476	0.674435	0.372299	0.247019
1.80469e+07	0.196088	0.862818	1.59276	0.679812
1.5203e+07	0.921626	0.936826	0.290437	0.130205
1.50695e+07	0.555826	0.700477	1.82108	3.03729
5.45066e+07	0.889078	0.346811	0.733505	1.40418
5.59023e+07	0.31187	0.910134	3.78027	2.76603
3.14649e+07	0.321123	0.864823	5.30825	7.09621
5.80736e+07	0.488702	0.832859	2.57146	4.53535
2.97514e+06	0.305679	0.898361	1.26501	1.83656
2.01524e+07	0.551483	0.749824	0.681747	1.38017
5.78758e+07	0.718507	0.631046	1.89183	3.26796
