mut_pos	s_d	w_d	s_fx	w_fx
5.76684e+06	0.264115	0.82302	1.45897	2.88955
3.58106e+07	0.55513	0.500967	0.345149	0.441173
3.28998e+07	0.891	0.379275	0.90147	0.750453
1.59214e+07	0.838617	0.461828	2.32688	2.03875
1.31522e+07	0.729309	0.432679	0.227056	0.207269
4.48538e+07	0.292321	0.959712	1.40821	0.86339
2.28894e+07	0.49486	0.764436	1.85855	2.71635
6.51284e+07	0.405956	0.721467	1.40431	2.03906
6.83767e+07	0.681941	0.84301	0.48223	0.424224
1.63906e+07	0.235336	0.838813	1.64252	2.91654
3.70039e+07	0.787344	0.587888	3.81778	2.62677
4.82017e+07	0.528819	0.541481	1.05851	0.445282
5.68462e+07	0.817602	0.799064	0.380432	0.400803
2.46392e+07	0.851984	0.151435	0.221131	0.398682
5.38477e+07	0.964932	0.765579	2.36346	1.72338
5.192e+07	0.386717	0.995697	0.426223	0.533962
2.65245e+07	0.392029	0.918412	0.29196	0.267246
6.19389e+07	0.937564	0.685406	0.368248	0.231887
8.30936e+06	0.871798	0.380438	3.04015	2.24718
4.98327e+07	0.43045	0.943635	3.46614	1.89853
5.56507e+07	0.820709	0.4764	1.66602	3.30308
6.12504e+07	0.860691	0.570504	0.868691	1.85217
3.36412e+07	0.73463	0.901005	1.16215	1.88749
2.60151e+07	0.679423	0.744784	0.264938	0.1187
7.13356e+06	0.926656	0.129399	2.71578	1.6929
4.8049e+07	0.954231	0.405259	2.26723	2.13399
4.62576e+07	0.545069	0.910787	0.564245	0.615587
3.96799e+07	0.480206	0.656317	1.91387	2.08685
5.60911e+07	0.679881	0.330763	0.638243	0.501452
2.03117e+07	0.530228	0.719946	1.71375	1.66902
3.39775e+07	0.478295	0.905083	0.425731	0.341284
6.33679e+07	0.786879	0.379716	0.280821	0.787959
4.00031e+06	0.674502	0.496694	0.759719	0.575812
2.5992e+07	0.902204	0.457037	0.310348	0.289758
1.39152e+07	0.766915	0.970914	3.66375	4.64618
5.17412e+07	0.976261	0.965142	1.47592	1.06528
2.72252e+06	0.63634	0.963846	0.258561	0.335643
