mut_pos	s_d	w_d	s_fx	w_fx
1.73304e+07	0.971253	0.265004	2.56847	2.23925
5.64077e+07	0.825617	0.643234	1.6866	1.1154
1.05568e+07	0.355377	0.674251	0.231868	0.32807
1.90648e+07	0.88836	0.475364	0.312159	0.532309
1.46554e+07	0.763938	0.909625	2.45908	1.7032
6.27305e+07	0.829012	0.624881	0.696432	0.421996
8.54746e+06	0.38158	0.97375	1.0286	1.08217
3.60997e+07	0.837639	0.893704	2.30463	3.72732
6.09683e+07	0.534106	0.803689	0.657395	0.271846
6.35038e+07	0.453647	0.721523	4.82757	2.94132
3.47148e+07	0.787833	0.619228	1.42315	1.6111
4.07692e+07	0.986034	0.968084	0.885364	0.710845
6.03629e+07	0.944651	0.427174	2.69882	1.89937
4.87372e+07	0.692687	0.442199	1.0474	1.74869
3.14908e+07	0.7537	0.479807	3.16688	3.00761
1.95027e+07	0.94443	0.592623	0.401662	0.417616
6.7515e+07	0.590055	0.696786	1.71715	2.11112
8.72962e+06	0.854883	0.234473	0.634627	0.763288
4.81562e+07	0.963239	0.398605	1.78709	1.02649
4.16056e+07	0.511875	0.798977	1.84591	1.75695
6.26554e+07	0.982142	0.192151	1.63641	1.42999
3.64408e+07	0.753117	0.995443	0.55406	0.441939
1.43782e+07	0.847299	0.198061	11.3722	7.62073
5.25478e+07	0.736945	0.965649	1.32066	1.04477
3.67754e+07	0.771783	0.976708	0.721018	0.943237
2.82523e+07	0.404476	0.6737	5.83305	5.21675
2.83324e+07	0.58785	0.758233	0.22572	0.365702
2.8063e+07	0.767711	0.669231	1.79717	1.80131
5.03817e+07	0.36423	0.781315	0.415493	0.448221
2.15131e+07	0.855356	0.297013	0.611696	0.958085
4.06892e+07	0.46767	0.840834	0.699941	0.556853
1.54282e+06	0.339927	0.806086	2.17522	1.93351
3.92097e+07	0.389143	0.687179	1.51771	2.22636
6.69464e+07	0.671624	0.718567	1.34753	1.30716
4.25865e+07	0.858887	0.688338	1.61897	1.16034
1.05047e+07	0.951499	0.902171	0.816605	0.636979
5.25748e+07	0.918374	0.234463	0.396272	0.517057
2.86792e+06	0.91001	0.392063	0.657728	0.537301
2.31059e+07	0.803767	0.310056	0.685858	0.469742
6.35998e+07	0.228684	0.850468	0.890786	1.01663
1.50117e+07	0.373091	0.954806	5.7139	4.50608
804424.0	0.482389	0.779179	1.54828	2.31807
5.17232e+07	0.919565	0.480562	0.435892	0.523334
2.94085e+07	0.48605	0.864524	0.534981	0.429487
1.83638e+07	0.200439	0.860025	0.555651	0.300542
3.11554e+07	0.910503	0.79216	0.915078	1.30509
6.62383e+07	0.406913	0.754645	0.2128	0.221057
2.9122e+06	0.990313	0.120486	2.3688	1.47606
3.53793e+07	0.608203	0.723969	1.86573	2.34375
9.75123e+06	0.700327	0.324698	0.334834	0.367688
3.89857e+07	0.739553	0.393933	0.873444	1.30346
5.20742e+07	0.438408	0.788799	0.246591	0.311559
3.85149e+06	0.235628	0.962702	8.92	4.78932
1.07004e+07	0.762298	0.393957	0.976956	0.708575
2.67252e+06	0.946006	0.273192	0.848469	1.05628
2.90501e+07	0.33512	0.988409	1.00592	0.595623
5.58034e+07	0.936265	0.356983	1.25729	1.15754
2.49627e+07	0.919296	0.267705	2.13605	2.13813
6.1672e+07	0.518392	0.8873	0.728917	1.04614
4.80581e+07	0.887341	0.848379	0.426854	1.07665
4.86447e+07	0.802305	0.932402	0.857382	0.946524
5.08192e+07	0.756092	0.647251	0.45665	0.594484
6.17173e+07	0.372037	0.847112	0.148994	0.0770798
5.5401e+06	0.810043	0.572693	1.04555	1.13139
6.50681e+07	0.656157	0.913243	1.73388	1.68051
6.62363e+07	0.668907	0.437421	0.595758	0.275304
1.21114e+07	0.370552	0.701315	0.24077	0.145698
3.41606e+07	0.931047	0.503729	1.08527	1.40328
5.55856e+07	0.923506	0.0821983	0.306495	0.308596
6.25301e+07	0.80132	0.367348	0.223291	0.294193
1.80945e+07	0.590278	0.639118	0.462972	0.929
5.29044e+07	0.817951	0.194337	1.0732	0.673165
4.65303e+07	0.689718	0.652301	5.34782	5.91695
6.33407e+07	0.445973	0.588755	1.08565	1.01451
2.87384e+07	0.766985	0.872072	1.78275	3.01425
2.32128e+07	0.669134	0.723648	0.815932	0.869674
3.71148e+07	0.757417	0.569892	3.37713	3.67444
5.196e+07	0.619068	0.682201	2.01104	1.2655
6.5163e+07	0.879344	0.136218	1.89099	1.02499
5.05007e+07	0.981719	0.723714	0.266777	0.414124
6.23213e+07	0.345663	0.710092	2.15543	2.96246
5.41832e+07	0.732503	0.441349	0.886737	0.808074
5.83138e+07	0.781846	0.562047	2.57717	4.40381
3.48481e+07	0.26563	0.984729	0.0747347	0.0762486
4.31567e+06	0.846278	0.845719	0.453717	0.251966
2.14867e+07	0.844272	0.211051	0.89892	0.702114
3.81824e+07	0.994771	0.668772	1.60513	0.595414
3.45217e+07	0.323878	0.761096	0.748802	1.60986
3.51756e+07	0.617735	0.611375	0.226225	0.43726
4.92166e+07	0.878577	0.349867	7.29141	8.29567
4.98592e+07	0.473517	0.822915	1.99712	3.11402
6.46316e+06	0.890724	0.900517	1.99281	2.75805
3.14094e+07	0.133399	0.866621	0.1497	0.202119
5.42477e+07	0.890179	0.954055	0.38241	0.229702
1.93015e+07	0.61288	0.58994	1.4814	1.83621
8.37901e+06	0.585965	0.453694	1.43238	3.30552
2.29536e+07	0.632559	0.696413	3.49728	5.80399
2.30872e+06	0.638635	0.65546	1.63856	2.96513
4.77759e+06	0.954156	0.928007	0.830041	0.80819
5.6138e+07	0.627295	0.895819	2.89393	1.34032
