mut_pos	s_d	w_d	s_fx	w_fx
2.1784e+07	0.402018	0.70336	3.03323	2.82334
6.34667e+07	0.296381	0.858363	4.13582	2.40866
3.80002e+07	0.902371	0.782542	2.95036	2.07586
2.0298e+07	0.835255	0.514708	2.10566	0.602848
3.17933e+07	0.248022	0.798421	3.4899	1.48931
3.66219e+07	0.895056	0.363192	0.788205	0.906022
3.12829e+07	0.335547	0.951602	1.78626	2.31818
3.15248e+07	0.552851	0.576135	0.264812	0.462519
1.00743e+07	0.900711	0.969159	1.69999	2.83477
5.16578e+07	0.67803	0.858986	0.563141	1.00405
3.9868e+07	0.95337	0.81312	2.09858	1.51122
9.33924e+06	0.735548	0.916646	1.43157	0.887852
4.339e+07	0.822882	0.766832	8.20562	8.86277
3.15534e+07	0.536671	0.551756	1.17184	0.890579
2.63621e+07	0.865772	0.900211	1.10145	1.04702
205356.0	0.933231	0.977626	2.60356	1.65486
1.33954e+07	0.843949	0.933304	1.98184	0.929371
5.93353e+07	0.996007	0.704894	1.49985	0.954944
2.44276e+07	0.944853	0.0873934	1.98378	1.73357
1.50488e+07	0.838367	0.538134	2.58812	1.62653
1.82652e+06	0.951167	0.993221	0.765926	0.611223
2.96791e+06	0.853478	0.585836	1.83027	2.14957
4.90544e+07	0.976942	0.0625539	0.371968	0.251983
1.14742e+07	0.688461	0.533555	10.8295	2.36292
5.89007e+07	0.3937	0.772171	1.81606	2.52665
5.32825e+07	0.216501	0.792326	2.02415	1.40726
1.51475e+07	0.566024	0.527395	0.601352	0.333841
2.93826e+07	0.762336	0.908413	0.0567598	0.0720045
2.60353e+07	0.943683	0.595556	0.623509	0.880731
3.55307e+07	0.588379	0.92412	0.654307	0.361383
4.94125e+07	0.416689	0.669546	0.783118	1.12624
4.835e+06	0.947193	0.543738	1.34173	1.09884
6.43262e+07	0.412952	0.599171	0.650887	0.639319
6.16176e+07	0.409416	0.808253	0.665916	0.397631
4.83562e+07	0.889248	0.686082	2.69183	1.27808
5.93239e+07	0.693693	0.830387	0.174807	0.136929
5.52824e+07	0.842716	0.817644	2.23588	3.53134
4.59554e+07	0.38783	0.762462	2.12748	2.66735
9.64668e+06	0.364793	0.705759	0.62422	1.1128
4.72513e+07	0.475973	0.611687	4.38941	1.76976
6.22629e+07	0.490796	0.941328	3.70683	2.09966
3.75556e+07	0.266311	0.803412	0.853872	1.07568
3.55657e+07	0.306245	0.877297	1.30072	1.48973
2.38679e+07	0.024532	0.985274	0.560968	1.28601
6.8808e+07	0.872747	0.971603	0.390897	0.451422
6.19034e+07	0.75594	0.283737	1.1829	0.811404
6.35974e+07	0.46612	0.771901	0.418827	0.822449
67444.0	0.578115	0.502803	0.766888	0.49852
2.89155e+07	0.977642	0.415097	0.450621	0.214731
6.09356e+07	0.822834	0.639418	0.261905	0.530762
3.54011e+06	0.634969	0.873187	4.5608	3.56822
1.34583e+07	0.983087	0.227748	0.268423	0.115967
1.69178e+07	0.784578	0.944157	3.09877	2.90426
2.69778e+07	0.843773	0.654636	0.415513	0.452717
3.79886e+07	0.792882	0.255412	0.649858	1.4661
4.84532e+07	0.389556	0.856396	0.817112	1.121
2.7024e+07	0.443351	0.592658	1.13566	0.597617
4.66324e+07	0.321917	0.947218	0.696381	0.651232
1.41949e+07	0.950554	0.521831	0.0434444	0.0494483
2.0693e+07	0.666248	0.410248	3.41562	3.99092
6.18049e+07	0.149233	0.860364	0.889488	1.61593
6.57139e+07	0.10754	0.90072	3.21431	1.96863
4.1578e+07	0.777876	0.445852	0.732173	0.40235
3.44423e+07	0.677326	0.490914	2.66936	2.51288
4.40904e+06	0.567357	0.631202	0.561554	1.18019
2.10978e+06	0.796793	0.986642	0.441958	1.10862
5.28152e+07	0.653428	0.7864	1.11568	0.666272
419832.0	0.772067	0.332668	0.810405	1.74643
1.05421e+07	0.224638	0.870801	0.882993	0.8336
1.01141e+07	0.847339	0.8092	3.49401	2.44094
6.54397e+06	0.64323	0.506514	0.897477	1.17057
5.30342e+07	0.303382	0.990754	5.17092	2.67512
4.79314e+06	0.365601	0.765488	0.97596	0.607716
2.77387e+07	0.483222	0.733906	1.83127	2.48802
3.36366e+07	0.811079	0.353564	1.90253	2.0127
2.77036e+07	0.748323	0.38443	0.372337	0.456178
5.11939e+07	0.909994	0.264878	1.78255	2.17296
6.67513e+07	0.731857	0.90264	0.403225	0.389057
6.53281e+07	0.982409	0.458779	0.699355	0.436107
