mut_pos	s_d	w_d	s_fx	w_fx
3.62454e+07	0.886902	0.547598	1.74229	1.93348
4.04024e+07	0.403809	0.612277	1.95481	2.11118
3.07541e+07	0.872591	0.920192	3.86742	1.86867
3.55115e+07	0.236969	0.988068	0.51224	0.720491
6.50652e+07	0.922326	0.258967	1.02413	0.680706
4.7525e+07	0.99658	0.0300884	2.50052	6.81035
6.7728e+07	0.434589	0.84768	0.290061	0.555061
6.82652e+07	0.988577	0.98418	1.21472	1.26423
1.57266e+07	0.560416	0.863556	1.85149	2.99685
6.68685e+07	0.108432	0.900904	3.66531	3.3191
3.09767e+07	0.880383	0.493076	1.1909	0.614077
6.4291e+07	0.680711	0.892332	0.449175	0.501751
1.78753e+07	0.801916	0.587938	0.801811	1.2332
3.97399e+07	0.466576	0.990768	0.328704	0.411502
1.49701e+07	0.979694	0.654063	0.715302	0.646173
4.12435e+07	0.203828	0.905965	1.50868	0.5828
8.88599e+06	0.877757	0.825351	0.443069	0.707702
4.92499e+07	0.942205	0.617803	1.28819	2.70933
3.16242e+07	0.723663	0.428161	1.02706	0.59011
5.2277e+07	0.587319	0.594849	0.169979	0.139865
1.15409e+07	0.914661	0.141286	0.308932	0.502359
1.59988e+06	0.994093	0.630146	0.602966	1.09475
4.87901e+07	0.685046	0.975712	1.35428	0.782905
5.33867e+07	0.903336	0.526906	1.29261	1.70713
3.9181e+07	0.718025	0.882928	0.971988	0.261375
5.54744e+07	0.604563	0.961495	3.60723	4.41182
6.76986e+07	0.49207	0.733719	1.01857	0.684828
4.38762e+07	0.369734	0.730723	0.663503	0.901005
6.14014e+07	0.915742	0.519332	0.831256	0.99861
5.88441e+07	0.70393	0.628282	0.28215	0.452848
3.95424e+07	0.732283	0.922052	3.84709	2.79611
1.99434e+07	0.959319	0.61411	0.0720612	0.0853397
4.28851e+07	0.145774	0.875784	1.79829	2.19198
3.28332e+07	0.978335	0.191598	0.0832126	0.138102
7.65828e+06	0.423042	0.994739	3.58257	2.91394
3.70772e+06	0.853078	0.794475	1.25393	0.864852
5.8769e+07	0.281074	0.91318	0.911789	0.560657
