mut_pos	s_d	w_d	s_fx	w_fx
4.00768e+06	0.534375	0.636858	0.457781	0.784195
2.85271e+07	0.902405	0.719706	3.57311	2.14037
6.01726e+07	0.898695	0.649741	0.377517	0.374988
2.43754e+07	0.772762	0.877022	1.7479	1.81227
5.25208e+07	0.36095	0.978059	2.22222	2.13199
3.82758e+07	0.733494	0.870911	0.611355	0.572282
6.50621e+07	0.776376	0.893163	0.955336	0.926987
3.80165e+07	0.66876	0.740205	5.8691	4.60939
3.83223e+07	0.725127	0.720036	5.00198	4.63275
3.18682e+06	0.448072	0.650814	0.174812	0.171562
2.3422e+07	0.931303	0.186408	0.0939846	0.138601
5.01535e+07	0.660189	0.432899	0.611431	0.652433
6.07835e+07	0.847871	0.164667	6.87574	2.76615
4.32613e+07	0.781828	0.996125	4.70505	6.00233
4.54013e+07	0.808875	0.896417	3.02385	4.38613
1.74437e+07	0.726698	0.733937	7.09979	3.02536
4.97594e+07	0.0653228	0.997585	2.15506	4.22983
5.7445e+07	0.833318	0.467129	0.485364	0.500143
