mut_pos	s_d	w_d	s_fx	w_fx
6.66626e+07	0.487165	0.853665	6.07702	5.65274
2.9765e+07	0.593732	0.936563	0.504967	0.769473
1.80073e+07	0.523172	0.870854	0.761983	0.419834
6.29662e+07	0.604585	0.677223	0.148717	0.192137
4.42311e+07	0.392899	0.864268	0.397379	0.220266
6.58628e+07	0.567933	0.956208	6.62295	8.29812
6.44251e+07	0.851998	0.962821	1.83845	1.09443
2.368e+07	0.870021	0.223601	0.552938	0.494804
1.40708e+07	0.507081	0.838362	0.771502	0.934386
2.03317e+07	0.855589	0.191008	1.28551	1.25176
3.70679e+06	0.92464	0.323149	0.42736	0.447578
4.27786e+07	0.335326	0.785215	0.368912	0.443424
4.92941e+07	0.520938	0.618225	0.17555	0.104123
3.87601e+07	0.554669	0.772922	0.694505	0.6954
5.10501e+07	0.515509	0.852019	2.65341	2.02748
3.79572e+07	0.792488	0.456057	0.403833	0.350636
3.17629e+07	0.0830898	0.945877	0.828499	0.836117
2.5104e+07	0.650238	0.772677	1.36569	0.996151
2.94184e+07	0.131147	0.950599	3.73732	1.55246
6.20449e+07	0.804437	0.541141	0.22566	0.57745
9.48518e+06	0.575792	0.432473	3.02579	3.97987
2.48943e+07	0.379732	0.867958	1.80621	1.0776
3.40112e+07	0.347037	0.97278	0.393416	0.210793
1.88688e+07	0.696094	0.846662	0.721577	0.619753
933251.0	0.511342	0.682511	2.25901	1.5084
2.86113e+07	0.610704	0.71137	3.21941	2.58648
1.52551e+07	0.954172	0.103597	3.21389	1.53057
6.8112e+07	0.593715	0.441708	1.40758	0.759511
4.20417e+07	0.406544	0.642203	0.709396	0.736405
1.70554e+07	0.769485	0.461821	1.26535	1.49227
6.55538e+07	0.644777	0.778043	4.29525	3.98943
4.58859e+07	0.661742	0.567273	0.467483	0.524636
5.84018e+07	0.325017	0.733454	2.04947	1.33455
2.9346e+07	0.620401	0.503529	0.872062	1.36097
5.00243e+07	0.840496	0.792768	0.271604	0.243469
5.6188e+07	0.737713	0.416697	0.356126	0.214933
3.26052e+07	0.172383	0.990912	2.56456	3.44249
2.52408e+07	0.722471	0.447629	5.64007	5.84539
6.51911e+07	0.513616	0.507015	0.459472	0.469412
4.79453e+07	0.562739	0.72249	0.518436	0.462054
5.43782e+06	0.74031	0.562068	1.17464	0.59109
1.05745e+07	0.175878	0.894006	0.67863	0.706076
3.89517e+07	0.8881	0.486987	0.474543	0.81249
1.22478e+06	0.997224	0.0283854	1.25005	0.824447
4.30766e+07	0.820527	0.541608	4.18848	2.61061
2.4131e+07	0.962726	0.796076	4.4565	2.05996
4.89265e+07	0.85392	0.808804	2.62695	1.51964
2.33313e+07	0.834388	0.381917	1.46292	1.21025
5.62815e+07	0.365308	0.952942	0.838171	0.589934
2.65016e+07	0.542626	0.790954	5.46361	5.67094
5.47223e+07	0.636746	0.697217	0.751437	1.36034
4.93833e+07	0.976451	0.570294	2.58173	3.64067
4.86844e+07	0.798793	0.770456	4.00904	6.25498
4.90512e+07	0.789231	0.299112	1.26811	1.78152
4.6106e+07	0.85206	0.186515	0.258399	0.28146
519903.0	0.431954	0.833186	2.26025	2.36199
3.73242e+07	0.3543	0.714936	0.878195	0.8677
6.31325e+07	0.270755	0.94263	4.89463	13.3158
1.941e+07	0.641921	0.849746	1.34563	1.26649
1.0409e+07	0.452847	0.749886	0.461917	0.446093
6.5712e+07	0.0931056	0.955697	0.0888431	0.179216
4.97151e+06	0.767176	0.408119	0.162805	0.256544
6.49076e+07	0.276463	0.920737	2.48085	2.71965
4.3909e+07	0.354347	0.689633	0.847229	0.697869
5.76156e+07	0.112855	0.890256	0.490903	0.854228
6.20219e+06	0.913675	0.0991872	0.307301	0.249177
1.99855e+07	0.76792	0.947692	2.79326	2.38088
2.68911e+07	0.718309	0.574661	3.70442	4.09941
5.23844e+07	0.476883	0.766746	0.881728	0.827898
4.68274e+07	0.463003	0.63023	2.61973	1.50609
2.55283e+07	0.744336	0.931822	0.441652	0.599734
4.45397e+07	0.694068	0.599124	1.32204	0.378931
3.22145e+07	0.55676	0.862569	2.81119	5.14063
3.82521e+07	0.665303	0.471357	1.77884	1.52037
5.8395e+07	0.828456	0.899771	0.212759	0.565582
6.0636e+07	0.492092	0.712882	0.956889	0.73236
5.41248e+07	0.978378	0.47661	3.91224	4.0595
4.75967e+06	0.865222	0.348066	2.25014	1.81898
5.96268e+07	0.906729	0.0956588	2.4217	2.84848
1.62114e+07	0.903391	0.939925	0.200445	0.163075
2.51773e+07	0.902741	0.535727	0.435108	0.307449
6.49881e+07	0.889714	0.239619	1.53094	0.901274
6.86006e+07	0.9954	0.835587	0.757821	0.633407
1.99251e+07	0.839483	0.67983	0.316889	0.534368
3.57524e+07	0.449323	0.586848	0.673002	0.392765
6.86181e+07	0.127091	0.974324	3.15543	3.29943
6.73291e+07	0.530902	0.657814	0.215363	0.518347
6.36546e+07	0.243866	0.846889	0.391573	0.374569
4.40261e+07	0.938989	0.872882	4.023	4.90788
3.83756e+07	0.506958	0.579913	2.91059	2.35563
1.26644e+07	0.720164	0.95622	1.10453	0.901695
1.06158e+07	0.766371	0.236125	3.04583	2.0677
5.7653e+07	0.984064	0.307901	2.71533	2.35777
2.50427e+07	0.875706	0.951745	9.10185	4.05131
4.92783e+07	0.796583	0.797888	0.561904	0.382786
1.94034e+07	0.982308	0.775548	0.86306	0.705512
3.53505e+07	0.308023	0.833014	5.1449	7.22516
6.57718e+06	0.773819	0.698442	0.405516	0.697354
3.20314e+07	0.81421	0.470666	0.320948	0.207398
4.74489e+07	0.449189	0.701607	6.38894	3.8338
2.895e+07	0.735908	0.52154	2.92631	3.64494
6.60794e+07	0.743047	0.588375	2.43963	2.51589
6.05324e+07	0.272355	0.825061	2.12693	1.4651
5.13576e+06	0.562308	0.745372	0.575114	1.42724
3.57209e+07	0.511308	0.70689	1.14716	1.35278
309099.0	0.409076	0.791209	1.74862	1.42388
1.2002e+07	0.965064	0.660417	0.254169	0.278253
1.60477e+07	0.528602	0.685398	1.67076	1.97353
1.76998e+07	0.393702	0.794372	0.905808	0.572635
5.13785e+07	0.73023	0.949646	0.352209	0.803827
3.3271e+07	0.976747	0.881184	1.38799	1.52525
1.34314e+07	0.990945	0.573281	2.19631	1.88933
5.91227e+07	0.766907	0.925343	1.91828	1.51005
4.30871e+06	0.916948	0.115323	3.60576	3.19038
9.61631e+06	0.814264	0.501202	3.08799	4.95758
2.50143e+07	0.50485	0.895955	1.75789	1.51816
4.14874e+07	0.648138	0.63609	0.387315	0.126835
